	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	OK	Adjective	tr	in good health or in a good emotional state	swe	bra
eng	OK	Adjective	tr	in good health or in a good emotional state	swe	okej
eng	OK	Adjective	tr	in good health or in a good emotional state	vie	khỏe
eng	OK	Adjective	tr	in good health or in a good emotional state	zho	OK	tr=ōukēi	sc=Hani
eng	OK	Adjective	tr	in good health or in a good emotional state	zho	好	tr=hǎo	sc=Hani
eng	OK	Adjective	tr	in good health or in a good emotional state	zho	沒事	sc=Hani
eng	OK	Adjective	tr	in good health or in a good emotional state	zho	没事	tr=méishì	sc=Hani
eng	OK	Adjective	tr	satisfactory	ase	O@Side-PalmForward K@Side-PalmForward
eng	OK	Adjective	tr	satisfactory	cor	da lowr
eng	OK	Adjective	tr	satisfactory	cym	iawn
eng	OK	Adjective	tr	satisfactory	deu	alles in Ordnung
eng	OK	Adjective	tr	satisfactory	est	kombes
eng	OK	Adjective	tr	satisfactory	est	korras
eng	OK	Adjective	tr	satisfactory	est	okei
eng	OK	Adjective	tr	satisfactory	est	sobib
eng	OK	Adjective	tr	satisfactory	fin	okei
eng	OK	Adjective	tr	satisfactory	fra	acceptable
eng	OK	Adjective	tr	satisfactory	fra	correct
eng	OK	Adjective	tr	satisfactory	fra	pas mal
eng	OK	Adjective	tr	satisfactory	fra	passable
eng	OK	Adjective	tr	satisfactory	heb	בסדר	tr=beséder	sc=Hebr
eng	OK	Adjective	tr	satisfactory	heb	סביר	tr=savír	sc=Hebr
eng	OK	Adjective	tr	satisfactory	hun	elfogadható
eng	OK	Adjective	tr	satisfactory	hun	elmegy
eng	OK	Adjective	tr	satisfactory	jpn	まあまあ	tr=māmā
eng	OK	Adjective	tr	satisfactory	kat	კაი	sc=Geor
eng	OK	Adjective	tr	satisfactory	kor	괜찮다
eng	OK	Adjective	tr	satisfactory	mkd	в ред
eng	OK	Adjective	tr	satisfactory	mkd	добар	m
eng	OK	Adjective	tr	satisfactory	mkd	оке́ј
eng	OK	Adjective	tr	satisfactory	por	bom
eng	OK	Adjective	tr	satisfactory	rus	норма́льно
eng	OK	Adjective	tr	satisfactory	spa	aceptable
eng	OK	Adjective	tr	satisfactory	spa	bien
eng	OK	Adjective	tr	satisfactory	spa	bueno
eng	OK	Adjective	tr	satisfactory	swe	okej
eng	OK	Adjective	tr	satisfactory	vie	đâu vào đấy
eng	OK	Adjective	tr	satisfactory	vie	được
eng	OK	Adjective	tr	satisfactory	vie	OK
eng	OK	Adjective	tr	satisfactory	vie	ổn
eng	OK	Adverb	tr	OK	cym	yn iawn
eng	OK	Adverb	tr	OK	deu	ganz gut
eng	OK	Adverb	tr	OK	epo	bone
eng	OK	Adverb	tr	OK	fin	hyvin
eng	OK	Adverb	tr	OK	fin	okei
eng	OK	Adverb	tr	OK	fra	convenablement
eng	OK	Adverb	tr	OK	fra	correctement
eng	OK	Adverb	tr	OK	fra	pas mal
eng	OK	Adverb	tr	OK	lao	ຈົບ
eng	OK	Adverb	tr	OK	lao	ເອົາເທາະ
eng	OK	Adverb	tr	OK	lao	ເອົາລະ
eng	OK	Adverb	tr	OK	por	bem
eng	OK	Adverb	tr	OK	rus	оке́й
eng	OK	Adverb	tr	OK	rus	хорошо́
eng	OK	Adverb	tr	OK	slk	dobre
eng	OK	Adverb	tr	OK	slv	v redu
eng	OK	Adverb	tr	OK	swe	okej
eng	oka	Noun	tr		tur	okka
eng	okanye	Noun	tr	(phonology) absence of the form of vowel reduction called akanye	bel	о́канне	n
eng	okanye	Noun	tr	(phonology) absence of the form of vowel reduction called akanye	rus	о́канье	n
eng	okanye	Noun	tr	(phonology) absence of the form of vowel reduction called akanye	ukr	о́кання	n
eng	okapi	Noun	tr	Large ruminant mammal	asm	অকাপী
eng	okapi	Noun	tr	Large ruminant mammal	bul	окапи	n
eng	okapi	Noun	tr	Large ruminant mammal	cat	ocapi	m
eng	okapi	Noun	tr	Large ruminant mammal	cat	okapi	m
eng	okapi	Noun	tr	Large ruminant mammal	ces	okapi
eng	okapi	Noun	tr	Large ruminant mammal	cmn	㺢㹢狓	tr=huòjiāpí
eng	okapi	Noun	tr	Large ruminant mammal	deu	Okapi	n
eng	okapi	Noun	tr	Large ruminant mammal	ell	οκαπία
eng	okapi	Noun	tr	Large ruminant mammal	epo	okapio
eng	okapi	Noun	tr	Large ruminant mammal	eus	okapi
eng	okapi	Noun	tr	Large ruminant mammal	fin	okapi
eng	okapi	Noun	tr	Large ruminant mammal	fra	okapi	m
eng	okapi	Noun	tr	Large ruminant mammal	heb	אוקאפי	tr=okapi
eng	okapi	Noun	tr	Large ruminant mammal	heb	אוקפי	tr=okapi
eng	okapi	Noun	tr	Large ruminant mammal	jpn	オカピ	tr=okapi
eng	okapi	Noun	tr	Large ruminant mammal	kor	오카피
eng	okapi	Noun	tr	Large ruminant mammal	nav	bijáád noodǫ́ǫzii
eng	okapi	Noun	tr	Large ruminant mammal	nld	okapi	m
eng	okapi	Noun	tr	Large ruminant mammal	pol	okapi
eng	okapi	Noun	tr	Large ruminant mammal	por	ocapi	m
eng	okapi	Noun	tr	Large ruminant mammal	ron	okapi	f
eng	okapi	Noun	tr	Large ruminant mammal	rus	ока́пи	m
eng	okapi	Noun	tr	Large ruminant mammal	spa	ocapi	m
eng	okapi	Noun	tr	Large ruminant mammal	spa	okapi	m
eng	okapi	Noun	tr	Large ruminant mammal	syl	ꠅꠇꠣꠙꠤ
eng	okapi	Noun	tr	Large ruminant mammal	tgl	okapi
eng	okapi	Noun	tr	Large ruminant mammal	yue	㺢㹢狓	tr=fok³gaa¹pei⁴
eng	Oka	Proper noun	tr	river	hye	Օկա
eng	Oka	Proper noun	tr	river	rus	Ока́	f
eng	okara	Noun	tr	food made from soybean pulp	cmn	豆腐渣	tr=doùfuzhā	sc=Hani
eng	okara	Noun	tr	food made from soybean pulp	cmn	雪花菜	tr=xuěhuācài	sc=Hani
eng	okara	Noun	tr	food made from soybean pulp	deu	Okara
eng	okara	Noun	tr	food made from soybean pulp	fin	okara
eng	okara	Noun	tr	food made from soybean pulp	glg	okara	f
eng	okara	Noun	tr	food made from soybean pulp	hun	okara
eng	okara	Noun	tr	food made from soybean pulp	jpn	おから	tr=okara
eng	okara	Noun	tr	food made from soybean pulp	jpn	卯の花	tr=u no hana
eng	okara	Noun	tr	food made from soybean pulp	nld	sojapulp	f
eng	okara	Noun	tr	food made from soybean pulp	por	okara	m
eng	okara	Noun	tr	food made from soybean pulp	rus	ока́ра	f
eng	Okayama	Proper noun	tr	a city of Japan	ara	أُوكَايَامَا	f	tr=ʾokayāmā
eng	Okayama	Proper noun	tr	a city of Japan	ces	Okajama
eng	Okayama	Proper noun	tr	a city of Japan	jpn	岡山	tr=おかやま, Okayama
eng	Okayama	Proper noun	tr	a city of Japan	kor	^오카야마
eng	Okayama	Proper noun	tr	a city of Japan	mar	ओकायामा	n
eng	Okayama	Proper noun	tr	a city of Japan	rus	Окая́ма	f
eng	Okayama	Proper noun	tr	a city of Japan	zho	冈山	tr=Gāngshān
eng	Okayama	Proper noun	tr	a city of Japan	zho	岡山
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	ara	شَظَايَا أُوكَازَاكِي	f
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	ara	قَطْع أُوكَازَاكِي	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	cat	fragment d'Okazaki	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	ces	Okazakiho fragment	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	cmn	冈崎片段	tr=Gāngqí piànduàn
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	cmn	岡崎片段
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	deu	Okazaki-Fragment	n
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	ell	θραύσματο του Οκαζάκι	n
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	fin	fragmentti	alt=Okazakin fragmentti
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	fra	fragment d'Okazaki	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	glg	fragmento de Okazaki	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	hbs	Okazakijev fràgment	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	hbs	Оказакијев фра̀гмент	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	heb	מִקְטָע אוֹקָזָקִי	m	tr=miktá Okazáki
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	hun	Okazaki-fragmentum
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	hye	Օկազակիի հատված
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	hye	Օկազակիի ֆրագմենտ
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	ind	fragmen Okazaki
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	ita	frammento di Okazaki	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	jpn	岡崎フラグメント	tr=おかざきフラグメント, Okazaki-furagumento
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	kor	^오카자키 절편
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	nld	Okazaki-fragment	n
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	oci	fragment d'Okazaki	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	pol	fragment Okazaki	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	pol	odcinek Okazaki	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	por	fragmento de Okazaki	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	rus	фрагме́нт Оказа́ки	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	slk	Okazakiho fragment	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	spa	fragmento de Okazaki	m
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	tam	ஒகசாகியின் துண்டு
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	tur	Okazaki parçası
eng	Okazaki fragment	Noun	tr	one of many newly synthesized DNA fragments formed on the lagging template strand during replication	ukr	фрагме́нт Оказа́кі	m
eng	okey-dokey	Interjection	tr	variant of OK	fin	oukki-doukki
eng	okey-dokey	Interjection	tr	variant of OK	fra	dacodac
eng	okey-dokey	Interjection	tr	variant of OK	hun	oké zsoké
eng	okey-dokey	Interjection	tr	variant of OK	rus	оки-доки
eng	okey-dokey	Interjection	tr	variant of OK	swe	okidoki
eng	okina	Noun	tr	Polynesian apostrophe-like letter used to indicate the glottal stop consonant	haw	ʻokina
eng	okina	Noun	tr	Polynesian apostrophe-like letter used to indicate the glottal stop consonant	rar	ʻamata
eng	okina	Noun	tr	Polynesian apostrophe-like letter used to indicate the glottal stop consonant	smo	koma liliu
eng	okina	Noun	tr	Polynesian apostrophe-like letter used to indicate the glottal stop consonant	tah	ʻeta
eng	okina	Noun	tr	Polynesian apostrophe-like letter used to indicate the glottal stop consonant	ton	fakauʻa
eng	okina	Noun	tr	Polynesian apostrophe-like letter used to indicate the glottal stop consonant	wls	fakamoga
eng	Okinawan	Adjective	tr	of or related to Okinawa	cmn	冲绳	tr=Chōngshéng de	alt=冲绳的	sc=Hani
eng	Okinawan	Adjective	tr	of or related to Okinawa	cmn	沖繩	alt=沖繩的	sc=Hani
eng	Okinawan	Adjective	tr	of or related to Okinawa	fin	okinawalainen
eng	Okinawan	Adjective	tr	of or related to Okinawa	jpn	沖縄	tr=Okinawa no	alt=沖縄の
eng	Okinawan	Adjective	tr	of or related to Okinawa	kor	^오키나와의	tr=Okinawa-ui
eng	Okinawan	Adjective	tr	of or related to Okinawa	rus	окина́вский
eng	Okinawan	Adjective	tr	of or related to Okinawa	ryu	沖縄	tr=うちなーぬ, Uchinā nu	alt=沖縄ぬ
eng	Okinawan habu	Noun	tr	''Trimeresurus flavoviridis''	jpn	波布	tr=はぶ, habu
eng	Okinawan habu	Noun	tr	''Trimeresurus flavoviridis''	jpn	飯匙倩	tr=はぶ, habu
eng	Okinawan habu	Noun	tr	''Trimeresurus flavoviridis''	mvi	波布	tr=ぱゔ, pav
eng	Okinawan habu	Noun	tr	''Trimeresurus flavoviridis''	mvi	蛇	tr=ぱゔ, pav
eng	Okinawan habu	Noun	tr	''Trimeresurus flavoviridis''	ryu	波布	tr=はぶ, habu
eng	Okinawan habu	Noun	tr	''Trimeresurus flavoviridis''	ryu	蛇	tr=はぶ, habu
eng	Okinawan	Noun	tr	a person from Okinawa	cmn	冲绳人	tr=Chōngshéng rén	sc=Hani
eng	Okinawan	Noun	tr	a person from Okinawa	cmn	沖繩人	sc=Hani
eng	Okinawan	Noun	tr	a person from Okinawa	fin	okinawalainen
eng	Okinawan	Noun	tr	a person from Okinawa	jpn	沖縄人	tr=Okinawa-jin
eng	Okinawan	Noun	tr	a person from Okinawa	rus	жи́тельница Окина́вы	f
eng	Okinawan	Noun	tr	a person from Okinawa	rus	жи́тель Окина́вы	m
eng	Okinawan	Noun	tr	a person from Okinawa	ryu	沖縄ん人	tr=うちなーんちゅ, Uchinā-n-chu
eng	Okinawan	Proper noun	tr	Okinawan language	ara	لُغَة أُوكِينَاوَا
eng	Okinawan	Proper noun	tr	Okinawan language	ast	okinawense	m
eng	Okinawan	Proper noun	tr	Okinawan language	bar	Okinawa Sproch
eng	Okinawan	Proper noun	tr	Okinawan language	bod	ཨོ་ཀི་ན་ལྦ་སྐད།
eng	Okinawan	Proper noun	tr	Okinawan language	bre	okinaweg
eng	Okinawan	Proper noun	tr	Okinawan language	cmn	冲绳语	tr=Chōngshéngyǔ
eng	Okinawan	Proper noun	tr	Okinawan language	cmn	沖繩語
eng	Okinawan	Proper noun	tr	Okinawan language	cos	okinawanu
eng	Okinawan	Proper noun	tr	Okinawan language	epo	okinava lingvo
eng	Okinawan	Proper noun	tr	Okinawan language	fin	okinawa
eng	Okinawan	Proper noun	tr	Okinawan language	fin	okinawan kieli
eng	Okinawan	Proper noun	tr	Okinawan language	fra	Okinawaïen
eng	Okinawan	Proper noun	tr	Okinawan language	fry	Okinawaansk
eng	Okinawan	Proper noun	tr	Okinawan language	glg	okinawano	m
eng	Okinawan	Proper noun	tr	Okinawan language	grn	Okinaguañe'ẽ
eng	Okinawan	Proper noun	tr	Okinawan language	hbs	okìnavski jèzik	m
eng	Okinawan	Proper noun	tr	Okinawan language	hbs	окѝнавски јѐзик	m	sc=Cyrl
eng	Okinawan	Proper noun	tr	Okinawan language	hun	okinavai nyelv
eng	Okinawan	Proper noun	tr	Okinawan language	ina	lingua okinawan
eng	Okinawan	Proper noun	tr	Okinawan language	ind	Bahasa Okinawa
eng	Okinawan	Proper noun	tr	Okinawan language	ita	okinawano
eng	Okinawan	Proper noun	tr	Okinawan language	jpn	沖縄方言	tr=Okinawan hōgen
eng	Okinawan	Proper noun	tr	Okinawan language	kor	^오키나와어
eng	Okinawan	Proper noun	tr	Okinawan language	lit	Okinavų kalba
eng	Okinawan	Proper noun	tr	Okinawan language	msa	Bahasa Okinawa
eng	Okinawan	Proper noun	tr	Okinawan language	mvi	沖縄言	tr=うきぃなーふつ, Uksïnāfutsu
eng	Okinawan	Proper noun	tr	Okinawan language	nld	Okinawaans
eng	Okinawan	Proper noun	tr	Okinawan language	pms	lenga okinawan	f
eng	Okinawan	Proper noun	tr	Okinawan language	pol	język okinawski
eng	Okinawan	Proper noun	tr	Okinawan language	por	oquinauano	m
eng	Okinawan	Proper noun	tr	Okinawan language	rus	окина́вский язы́к
eng	Okinawan	Proper noun	tr	Okinawan language	rys	沖縄物言	tr=うきぃなーむに, Ukïnāmuni
eng	Okinawan	Proper noun	tr	Okinawan language	ryu	沖縄口	tr=うちなーぐち, Uchināguchi
eng	Okinawan	Proper noun	tr	Okinawan language	ryu	沖縄語	tr=Okinawa-go
eng	Okinawan	Proper noun	tr	Okinawan language	spa	okinawense
eng	Okinawan	Proper noun	tr	Okinawan language	swe	okinawianska
eng	Okinawan	Proper noun	tr	Okinawan language	tha	ภาษาโอกินาวะ
eng	Okinawan	Proper noun	tr	Okinawan language	tur	Okinawaca
eng	Okinawan	Proper noun	tr	Okinawan language	ukr	окінавська мо́ва
eng	Okinawan	Proper noun	tr	Okinawan language	vie	tiếng Okinawa
eng	Okinawan	Proper noun	tr	Okinawan language	yoi	沖縄物言	tr=うんなんむぬい, Unnanmunui
eng	Okinawan	Proper noun	tr	Okinawan language	yue	冲绳话	tr=cung1 sing4 waa2
eng	Okinawan	Proper noun	tr	Okinawan language	yue	冲绳语	tr=Cung1 sing4 jyu5
eng	Okinawan	Proper noun	tr	Okinawan language	yue	沖繩話
eng	Okinawan	Proper noun	tr	Okinawan language	yue	沖繩語
eng	Okinawa	Proper noun	tr	city	ara	أُوكِينَاوَا	f
eng	Okinawa	Proper noun	tr	city	ara	مَدِينَة أُوكِينَاوَا
eng	Okinawa	Proper noun	tr	city	ces	Okinawa	f
eng	Okinawa	Proper noun	tr	city	cmn	冲绳市	tr=Chōngshéngshì	sc=Hani
eng	Okinawa	Proper noun	tr	city	cmn	沖繩市	sc=Hani
eng	Okinawa	Proper noun	tr	city	fin	Okinawa
eng	Okinawa	Proper noun	tr	city	jpn	沖縄市	tr=おきなわし, Okinawa-shi
eng	Okinawa	Proper noun	tr	city	kor	^오키나와 시
eng	Okinawa	Proper noun	tr	city	mar	ओकिनावा
eng	Okinawa	Proper noun	tr	city	por	Okinawa	f
eng	Okinawa	Proper noun	tr	city	rus	Окина́ва	f
eng	Okinawa	Proper noun	tr	city	vie	Okinawa
eng	Okinawa	Proper noun	tr	city	vie	Thành phố Okinawa
eng	Okinawa	Proper noun	tr	city	yue	冲绳市	tr=cung1sing4si5	sc=Hani
eng	Okinawa	Proper noun	tr	city	yue	沖繩市	sc=Hani
eng	Okinawa	Proper noun	tr	prefecture	ara	الْأُوكِينَاوَا	f
eng	Okinawa	Proper noun	tr	prefecture	ara	مُحَافَظَة أُوكِينَاوَا
eng	Okinawa	Proper noun	tr	prefecture	bod	ཨོ་ཀི་ན་ལྦ།	sc=Tibt
eng	Okinawa	Proper noun	tr	prefecture	ces	Okinawa	f
eng	Okinawa	Proper noun	tr	prefecture	cmn	冲绳	tr=Chōngshéng	sc=Hani
eng	Okinawa	Proper noun	tr	prefecture	cmn	冲绳县	tr=Chōngshéngxiàn	sc=Hani
eng	Okinawa	Proper noun	tr	prefecture	cmn	沖繩	sc=Hani
eng	Okinawa	Proper noun	tr	prefecture	cmn	沖繩縣	sc=Hani
eng	Okinawa	Proper noun	tr	prefecture	fin	Okinawa
eng	Okinawa	Proper noun	tr	prefecture	haw	ʻOkinawa
eng	Okinawa	Proper noun	tr	prefecture	heb	אוקינווה	m	tr=okináva
eng	Okinawa	Proper noun	tr	prefecture	jpn	沖縄	tr=おきなわ, Okinawa
eng	Okinawa	Proper noun	tr	prefecture	jpn	沖縄県	tr=おきなわけん, Okinawa-ken
eng	Okinawa	Proper noun	tr	prefecture	kor	^오키나와
eng	Okinawa	Proper noun	tr	prefecture	kor	^오키나와 현
eng	Okinawa	Proper noun	tr	prefecture	lit	Okinava	f
eng	Okinawa	Proper noun	tr	prefecture	lit	Okinavos prefektūra
eng	Okinawa	Proper noun	tr	prefecture	mar	ओकिनावा
eng	Okinawa	Proper noun	tr	prefecture	mvi	沖縄	tr=うきぃなー, Uksïnā
eng	Okinawa	Proper noun	tr	prefecture	pol	Okinawa
eng	Okinawa	Proper noun	tr	prefecture	por	Okinawa	f
eng	Okinawa	Proper noun	tr	prefecture	por	Oquinaua	f
eng	Okinawa	Proper noun	tr	prefecture	rus	Окина́ва	f
eng	Okinawa	Proper noun	tr	prefecture	rus	Префекту́ра Окина́ва	f
eng	Okinawa	Proper noun	tr	prefecture	rys	沖縄	tr=うきぃなー, Ukïnā
eng	Okinawa	Proper noun	tr	prefecture	ryu	沖縄	tr=うちなー, Uchinā
eng	Okinawa	Proper noun	tr	prefecture	ryu	沖縄県	tr=うちなーちん, Uchinā-chin
eng	Okinawa	Proper noun	tr	prefecture	san	उचिना	f
eng	Okinawa	Proper noun	tr	prefecture	san	ओकिनावा	f
eng	Okinawa	Proper noun	tr	prefecture	sgs	Okinava	f
eng	Okinawa	Proper noun	tr	prefecture	slk	Okinava	f
