	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	job	Noun	tr	economic role for which a person is paid	ara	مِهْنَة	f
eng	job	Noun	tr	economic role for which a person is paid	ara	وَظِيفَة	f
eng	job	Noun	tr	economic role for which a person is paid	arz	شغل	m	tr=šuḡl
eng	job	Noun	tr	economic role for which a person is paid	arz	شغلانة	f	tr=šuḡlana
eng	job	Noun	tr	economic role for which a person is paid	arz	مهنة	f	tr=mehna
eng	job	Noun	tr	economic role for which a person is paid	arz	وظيفة	f	tr=waẓīfa
eng	job	Noun	tr	economic role for which a person is paid	aze	iş
eng	job	Noun	tr	economic role for which a person is paid	aze	vəzifə
eng	job	Noun	tr	economic role for which a person is paid	bak	эш
eng	job	Noun	tr	economic role for which a person is paid	bel	пра́ца	f
eng	job	Noun	tr	economic role for which a person is paid	bel	рабо́та	f
eng	job	Noun	tr	economic role for which a person is paid	ben	কাজ
eng	job	Noun	tr	economic role for which a person is paid	bul	заная́т	m
eng	job	Noun	tr	economic role for which a person is paid	bul	ра́бота	f
eng	job	Noun	tr	economic role for which a person is paid	cat	feina	f
eng	job	Noun	tr	economic role for which a person is paid	cat	treball	m
eng	job	Noun	tr	economic role for which a person is paid	ces	práce	f
eng	job	Noun	tr	economic role for which a person is paid	cmn	岗位
eng	job	Noun	tr	economic role for which a person is paid	cmn	崗位
eng	job	Noun	tr	economic role for which a person is paid	cmn	工作	tr=gōngzuò
eng	job	Noun	tr	economic role for which a person is paid	cmn	职业	tr=zhíyè
eng	job	Noun	tr	economic role for which a person is paid	cmn	职务	tr=zhíwù
eng	job	Noun	tr	economic role for which a person is paid	cmn	職務
eng	job	Noun	tr	economic role for which a person is paid	cmn	職業
eng	job	Noun	tr	economic role for which a person is paid	cym	swydd	f
eng	job	Noun	tr	economic role for which a person is paid	dan	arbejde	n
eng	job	Noun	tr	economic role for which a person is paid	dan	job	n
eng	job	Noun	tr	economic role for which a person is paid	deu	Anstellung	f
eng	job	Noun	tr	economic role for which a person is paid	deu	Arbeit	f
eng	job	Noun	tr	economic role for which a person is paid	deu	Beruf	m
eng	job	Noun	tr	economic role for which a person is paid	deu	Job	m
eng	job	Noun	tr	economic role for which a person is paid	deu	Stelle	f
eng	job	Noun	tr	economic role for which a person is paid	dng	гунзуә
eng	job	Noun	tr	economic role for which a person is paid	dng	хуә
eng	job	Noun	tr	economic role for which a person is paid	dtp	pakalajaan
eng	job	Noun	tr	economic role for which a person is paid	ell	δουλειά	f
eng	job	Noun	tr	economic role for which a person is paid	ell	εργασία	f
eng	job	Noun	tr	economic role for which a person is paid	epo	metio
eng	job	Noun	tr	economic role for which a person is paid	est	töö
eng	job	Noun	tr	economic role for which a person is paid	fas	شغل	tr=šoğl
eng	job	Noun	tr	economic role for which a person is paid	fas	کار	tr=kâr
eng	job	Noun	tr	economic role for which a person is paid	fin	työ
eng	job	Noun	tr	economic role for which a person is paid	fra	boulot	m
eng	job	Noun	tr	economic role for which a person is paid	fra	emploi	m
eng	job	Noun	tr	economic role for which a person is paid	fra	job	m
eng	job	Noun	tr	economic role for which a person is paid	fra	métier	m
eng	job	Noun	tr	economic role for which a person is paid	fra	poste	m
eng	job	Noun	tr	economic role for which a person is paid	fra	travail	m
eng	job	Noun	tr	economic role for which a person is paid	gla	car	m
eng	job	Noun	tr	economic role for which a person is paid	gla	cosnadh	m
eng	job	Noun	tr	economic role for which a person is paid	gla	dreuchd	f
eng	job	Noun	tr	economic role for which a person is paid	gla	obair	f
eng	job	Noun	tr	economic role for which a person is paid	gle	jab	m
eng	job	Noun	tr	economic role for which a person is paid	gle	obair	f
eng	job	Noun	tr	economic role for which a person is paid	gle	post	m
eng	job	Noun	tr	economic role for which a person is paid	gmw-cfr	Berof
eng	job	Noun	tr	economic role for which a person is paid	gsw	Prueff	m
eng	job	Noun	tr	economic role for which a person is paid	hbs	posao	m
eng	job	Noun	tr	economic role for which a person is paid	hbs	rad	m
eng	job	Noun	tr	economic role for which a person is paid	hbs	посао	m	sc=Cyrl
eng	job	Noun	tr	economic role for which a person is paid	hbs	рад	m
eng	job	Noun	tr	economic role for which a person is paid	heb	מִשְׂרָה	f	tr=misrá
eng	job	Noun	tr	economic role for which a person is paid	heb	עֲבוֹדָה	tr='avodá
eng	job	Noun	tr	economic role for which a person is paid	hin	काम	m
eng	job	Noun	tr	economic role for which a person is paid	hin	कार	m
eng	job	Noun	tr	economic role for which a person is paid	hin	नौकरी	f
eng	job	Noun	tr	economic role for which a person is paid	hun	állás
eng	job	Noun	tr	economic role for which a person is paid	hun	beosztás
eng	job	Noun	tr	economic role for which a person is paid	hun	munka
eng	job	Noun	tr	economic role for which a person is paid	hye	աշխատանք
eng	job	Noun	tr	economic role for which a person is paid	hye	գործ
eng	job	Noun	tr	economic role for which a person is paid	hye	պաշտոն
eng	job	Noun	tr	economic role for which a person is paid	ind	pekerjaan
eng	job	Noun	tr	economic role for which a person is paid	isl	starf	n
eng	job	Noun	tr	economic role for which a person is paid	isl	vinna	f
eng	job	Noun	tr	economic role for which a person is paid	ita	lavoro	m
eng	job	Noun	tr	economic role for which a person is paid	ita	mestiere	m
eng	job	Noun	tr	economic role for which a person is paid	jpn	ジョブ	tr=jobu
eng	job	Noun	tr	economic role for which a person is paid	jpn	バイト	tr=baito
eng	job	Noun	tr	economic role for which a person is paid	jpn	仕事	tr=しごと, shigoto
eng	job	Noun	tr	economic role for which a person is paid	kat	სამუშაო
eng	job	Noun	tr	economic role for which a person is paid	kat	საქმე
eng	job	Noun	tr	economic role for which a person is paid	kaz	жұмыс
eng	job	Noun	tr	economic role for which a person is paid	kaz	іс
eng	job	Noun	tr	economic role for which a person is paid	khm	ការងារ
eng	job	Noun	tr	economic role for which a person is paid	kir	жумуш
eng	job	Noun	tr	economic role for which a person is paid	kir	иш
eng	job	Noun	tr	economic role for which a person is paid	kmr	kar	m
eng	job	Noun	tr	economic role for which a person is paid	kor	일
eng	job	Noun	tr	economic role for which a person is paid	kor	직업
eng	job	Noun	tr	economic role for which a person is paid	kor	알바
eng	job	Noun	tr	economic role for which a person is paid	kor	일자리
eng	job	Noun	tr	economic role for which a person is paid	kor	아르바이트
eng	job	Noun	tr	economic role for which a person is paid	lao	ງານ
eng	job	Noun	tr	economic role for which a person is paid	lao	ນັກງານ
eng	job	Noun	tr	economic role for which a person is paid	lat	negōtium	n
eng	job	Noun	tr	economic role for which a person is paid	lav	darbs	m
eng	job	Noun	tr	economic role for which a person is paid	lit	darbas	m
eng	job	Noun	tr	economic role for which a person is paid	mkd	ра́бота	f	sc=Cyrl
eng	job	Noun	tr	economic role for which a person is paid	mon	ажил	sc=Cyrl
eng	job	Noun	tr	economic role for which a person is paid	msa	pekerjaan
eng	job	Noun	tr	economic role for which a person is paid	mww	tej num
eng	job	Noun	tr	economic role for which a person is paid	mya	အလုပ်
eng	job	Noun	tr	economic role for which a person is paid	nan	头路	tr=thau5-loo7	sc=Hani
eng	job	Noun	tr	economic role for which a person is paid	nld	baan	m	f
eng	job	Noun	tr	economic role for which a person is paid	nld	beroep	n
eng	job	Noun	tr	economic role for which a person is paid	nld	job	f
eng	job	Noun	tr	economic role for which a person is paid	nld	werk	n
eng	job	Noun	tr	economic role for which a person is paid	nor	arbeid	n
eng	job	Noun	tr	economic role for which a person is paid	nor	jobb	n
eng	job	Noun	tr	economic role for which a person is paid	nya	ntchito
eng	job	Noun	tr	economic role for which a person is paid	orm	hojii
eng	job	Noun	tr	economic role for which a person is paid	pdt	Oabeit	f
eng	job	Noun	tr	economic role for which a person is paid	pol	praca	f
eng	job	Noun	tr	economic role for which a person is paid	por	emprego	m
eng	job	Noun	tr	economic role for which a person is paid	por	trabalho	m
eng	job	Noun	tr	economic role for which a person is paid	pus	دنده	f	tr=dánda
eng	job	Noun	tr	economic role for which a person is paid	pus	شغل	m	tr=šᶕǧwәl
eng	job	Noun	tr	economic role for which a person is paid	pus	کار	m	tr=kār
eng	job	Noun	tr	economic role for which a person is paid	rus	до́лжность	f
eng	job	Noun	tr	economic role for which a person is paid	rus	заня́тие	n
eng	job	Noun	tr	economic role for which a person is paid	rus	рабо́та	f
eng	job	Noun	tr	economic role for which a person is paid	slk	práca	f
eng	job	Noun	tr	economic role for which a person is paid	slv	delo	n
eng	job	Noun	tr	economic role for which a person is paid	spa	brete	m
eng	job	Noun	tr	economic role for which a person is paid	spa	camello	m
eng	job	Noun	tr	economic role for which a person is paid	spa	chamba	f
eng	job	Noun	tr	economic role for which a person is paid	spa	curro	m
eng	job	Noun	tr	economic role for which a person is paid	spa	empleo	m
eng	job	Noun	tr	economic role for which a person is paid	spa	laburo	m
eng	job	Noun	tr	economic role for which a person is paid	spa	pega	f
eng	job	Noun	tr	economic role for which a person is paid	spa	talacha	f
eng	job	Noun	tr	economic role for which a person is paid	spa	trabajo	m
eng	job	Noun	tr	economic role for which a person is paid	sqi	punë	f
eng	job	Noun	tr	economic role for which a person is paid	swe	anställning
eng	job	Noun	tr	economic role for which a person is paid	swe	arbete
eng	job	Noun	tr	economic role for which a person is paid	swe	jobb
eng	job	Noun	tr	economic role for which a person is paid	swe	tjänst
eng	job	Noun	tr	economic role for which a person is paid	tat	эш
eng	job	Noun	tr	economic role for which a person is paid	tel	ఉద్యోగము
eng	job	Noun	tr	economic role for which a person is paid	tgk	кор
eng	job	Noun	tr	economic role for which a person is paid	tgk	шуғл
eng	job	Noun	tr	economic role for which a person is paid	tgl	hanapbuhay
eng	job	Noun	tr	economic role for which a person is paid	tgl	trabaho
eng	job	Noun	tr	economic role for which a person is paid	tha	การ
eng	job	Noun	tr	economic role for which a person is paid	tha	การงาน
eng	job	Noun	tr	economic role for which a person is paid	tha	งาน
eng	job	Noun	tr	economic role for which a person is paid	tuk	iş
eng	job	Noun	tr	economic role for which a person is paid	tur	iş
eng	job	Noun	tr	economic role for which a person is paid	uig	ئىش
eng	job	Noun	tr	economic role for which a person is paid	uig	خىزمەت
eng	job	Noun	tr	economic role for which a person is paid	ukr	пра́ця	f
eng	job	Noun	tr	economic role for which a person is paid	ukr	робо́та	f
eng	job	Noun	tr	economic role for which a person is paid	urd	کار	m	tr=kār
eng	job	Noun	tr	economic role for which a person is paid	urd	کام	m	tr=kām
eng	job	Noun	tr	economic role for which a person is paid	urd	نوکری	f	tr=naukrī
eng	job	Noun	tr	economic role for which a person is paid	uzb	ish
eng	job	Noun	tr	economic role for which a person is paid	uzb	vazifa
eng	job	Noun	tr	economic role for which a person is paid	uzb	xizmat
eng	job	Noun	tr	economic role for which a person is paid	vie	nghề
eng	job	Noun	tr	economic role for which a person is paid	yid	אַרבעט	f
eng	job	Noun	tr	economic role for which a person is paid	yue	工作	tr=gung1 zok3
eng	job	Noun	tr	economic role for which a person is paid	zha	gunghcoz
eng	job	Noun	tr	plastic surgery	bul	пласти́чна опера́ция	f
eng	job	Noun	tr	plastic surgery	ell	-πλαστική
eng	job	Noun	tr	plastic surgery	ell	πλαστική	f
eng	job	Noun	tr	plastic surgery	fin	leikkaus
eng	job	Noun	tr	plastic surgery	fra	-plastie
eng	job	Noun	tr	plastic surgery	fra	plastie	f
eng	job	Noun	tr	plastic surgery	kat	პლასტიკური ოპერაცია
eng	job	Noun	tr	plastic surgery	por	plástica	f
eng	job	Noun	tr	plastic surgery	rus	пласти́ческая опера́ция	f
eng	job	Noun	tr	task	ara	مَهَمَّة	f
eng	job	Noun	tr	task	arz	مهمة	f	tr=muhemma
eng	job	Noun	tr	task	bel	дзе́ла	n
eng	job	Noun	tr	task	bel	зада́нне	n
eng	job	Noun	tr	task	bel	пра́ца	f
eng	job	Noun	tr	task	bel	рабо́та	f
eng	job	Noun	tr	task	bul	де́ло	n
eng	job	Noun	tr	task	bul	зада́ча	f
eng	job	Noun	tr	task	bul	ра́бота	f
eng	job	Noun	tr	task	ces	práce	f
eng	job	Noun	tr	task	ces	úkol	m
eng	job	Noun	tr	task	ces	úloha	f
eng	job	Noun	tr	task	cmn	任务	tr=rènwù	sc=Hani
eng	job	Noun	tr	task	cmn	任務	sc=Hani
eng	job	Noun	tr	task	cmn	作业	tr=zuòyè
eng	job	Noun	tr	task	cmn	作業
eng	job	Noun	tr	task	cmn	工作	tr=gōngzuò
eng	job	Noun	tr	task	cym	tasg	f
eng	job	Noun	tr	task	dan	opdrag	n
eng	job	Noun	tr	task	dan	opgave	c
eng	job	Noun	tr	task	deu	Aufgabe	f
eng	job	Noun	tr	task	deu	Auftrag	m
eng	job	Noun	tr	task	ell	εργασία	f
eng	job	Noun	tr	task	epo	tasko
eng	job	Noun	tr	task	fas	کار	tr=kâr
eng	job	Noun	tr	task	fin	tehtävä
eng	job	Noun	tr	task	fin	työ
eng	job	Noun	tr	task	fra	boulot	m
eng	job	Noun	tr	task	fra	tâche	f
eng	job	Noun	tr	task	fra	travail	m
eng	job	Noun	tr	task	gla	car	m
eng	job	Noun	tr	task	gla	obair	f
eng	job	Noun	tr	task	gle	jab	m
eng	job	Noun	tr	task	glg	tarefa	f
eng	job	Noun	tr	task	hbs	posao
eng	job	Noun	tr	task	hbs	посао	m
eng	job	Noun	tr	task	hin	काम	m
eng	job	Noun	tr	task	hun	feladat
eng	job	Noun	tr	task	hun	munka
eng	job	Noun	tr	task	hye	առաջադրանք
eng	job	Noun	tr	task	hye	գործ
eng	job	Noun	tr	task	isl	verkefni	n
eng	job	Noun	tr	task	isl	verk	n
eng	job	Noun	tr	task	ita	compito
eng	job	Noun	tr	task	jpn	仕事	tr=しごと, shigoto
eng	job	Noun	tr	task	kat	დავალება
eng	job	Noun	tr	task	kat	სამუშაო
eng	job	Noun	tr	task	kat	საქმე
eng	job	Noun	tr	task	khm	ការងារ
eng	job	Noun	tr	task	kor	일
eng	job	Noun	tr	task	lad	echo	m
eng	job	Noun	tr	task	lat	pensum	n
eng	job	Noun	tr	task	mkd	задача	f
eng	job	Noun	tr	task	mkd	работа	f
eng	job	Noun	tr	task	mya	လုပ်ငန်း
eng	job	Noun	tr	task	nld	job	f
eng	job	Noun	tr	task	nld	taak	f
eng	job	Noun	tr	task	nya	ntchito
eng	job	Noun	tr	task	pol	praca	f
eng	job	Noun	tr	task	pol	zadanie	n
eng	job	Noun	tr	task	pol	zajęcie	n
eng	job	Noun	tr	task	por	serviço	m
eng	job	Noun	tr	task	por	tarefa	f
eng	job	Noun	tr	task	por	trabalho	m
eng	job	Noun	tr	task	rus	де́ло	n
eng	job	Noun	tr	task	rus	зада́ние	n
eng	job	Noun	tr	task	rus	зада́ча	f
eng	job	Noun	tr	task	rus	рабо́та	f
eng	job	Noun	tr	task	slk	práca	f
eng	job	Noun	tr	task	slk	robota	f
eng	job	Noun	tr	task	slk	úloha	f
eng	job	Noun	tr	task	slv	delo	n
eng	job	Noun	tr	task	spa	tarea	f
eng	job	Noun	tr	task	swe	jobb	n
eng	job	Noun	tr	task	swe	uppdrag	n
eng	job	Noun	tr	task	swe	uppgift	c
eng	job	Noun	tr	task	tam	வேலை
eng	job	Noun	tr	task	tgl	abyad
eng	job	Noun	tr	task	tgl	gawain
eng	job	Noun	tr	task	tgl	trabaho
eng	job	Noun	tr	task	tha	งาน
eng	job	Noun	tr	task	tur	görev
eng	job	Noun	tr	task	tur	iş
eng	job	Noun	tr	task	tur	vazife
eng	job	Noun	tr	task	ukr	ді́ло	n
eng	job	Noun	tr	task	ukr	завда́ння	n
eng	job	Noun	tr	task	ukr	пра́ця	f
eng	job	Noun	tr	task	ukr	робо́та	f
eng	job	Noun	tr	task	urd	کام	m	tr=kām
eng	job	Noun	tr	task	vec	laoro	m
eng	job	Noun	tr	task	vec	mes-cer	m
eng	job	Noun	tr	task	vec	mestièr	m
eng	job	Noun	tr	task	vie	công việc
eng	job	Noun	tr	task	vol	vobod
eng	job satisfaction	Noun	tr	contentment that employees derive from their work	cmn	工作满足感	tr=gōngzuò mǎnzúgǎn
eng	job satisfaction	Noun	tr	contentment that employees derive from their work	cmn	工作滿足感
eng	job satisfaction	Noun	tr	contentment that employees derive from their work	fin	työtyytyväisyys
eng	job satisfaction	Noun	tr	contentment that employees derive from their work	spa	satisfacción laboral	f
eng	job security	Noun	tr	The probability that an individual will keep his/her job	heb	ביטחון תעסוקתי	m	tr=bitakhón ta'asukatí
eng	jobseeker	Noun	tr	person seeking employment	cmn	寻工者	tr=xúngōngzhě	sc=Hani
eng	jobseeker	Noun	tr	person seeking employment	cmn	尋工者	sc=Hani
eng	jobseeker	Noun	tr	person seeking employment	deu	Arbeitsuchende	f
eng	jobseeker	Noun	tr	person seeking employment	deu	Arbeitsuchender	m
eng	jobseeker	Noun	tr	person seeking employment	fin	työnhakija
eng	jobseeker	Noun	tr	person seeking employment	fra	demandeur d'emploi	m
eng	jobseeker	Noun	tr	person seeking employment	fra	demandeuse d'emploi	f
eng	jobseeker	Noun	tr	person seeking employment	heb	דורש עבודה	m	tr=dorésh avodá
eng	jobseeker	Noun	tr	person seeking employment	heb	מחפש עבודה	m	tr=mekhapés avodá
eng	jobseeker	Noun	tr	person seeking employment	hun	álláskereső
eng	jobseeker	Noun	tr	person seeking employment	hun	munkakereső
eng	jobseeker	Noun	tr	person seeking employment	jpn	求職者	tr=きゅうしょくしゃ, kyūshokusha	sc=Jpan
eng	jobseeker	Noun	tr	person seeking employment	msa	pencari kerja
eng	jobseeker	Noun	tr	person seeking employment	nld	werkzoekende
eng	jobseeker	Noun	tr	person seeking employment	por	demandante de trabalho	m	f
eng	jobseeker	Noun	tr	person seeking employment	rus	и́щущий рабо́ту	m
eng	jobseeker	Noun	tr	person seeking employment	spa	demandante de empleo	m
eng	jobs for the boys	Noun	tr	positions of influence	ell	ρουσφετολογικές προσλήψεις	
eng	job-sharing	Noun	tr	employment arrangement	swe	arbetsdelning	c
eng	job title	Noun	tr	designation of a post	cmn	职称	tr=zhíchēng
eng	job title	Noun	tr	designation of a post	cmn	職稱
eng	job title	Noun	tr	designation of a post	deu	Berufsbezeichnung	f
eng	job title	Noun	tr	designation of a post	fin	tehtävänimike
eng	job title	Noun	tr	designation of a post	fra	intitulé de poste	m
eng	job title	Noun	tr	designation of a post	isl	starfsheiti	n
eng	job title	Noun	tr	designation of a post	por	cargo	m
eng	job title	Noun	tr	designation of a post	rus	назва́ние до́лжности	n
eng	job	Verb	tr	to do odd jobs	bul	работя на парче
eng	job	Verb	tr	to do odd jobs	deu	jobben
eng	job	Verb	tr	to do odd jobs	fin	keikkailla
eng	job	Verb	tr	to do odd jobs	fin	tehdä keikkatöitä
eng	job	Verb	tr	to do odd jobs	fin	tehdä pätkätöitä
eng	job	Verb	tr	to do odd jobs	hun	alkalmi munkákat vállal
eng	job	Verb	tr	to do odd jobs	por	empreitar
eng	job	Verb	tr	to speculate	bul	спекулирам
eng	job	Verb	tr	to speculate	fin	jobata
eng	job	Verb	tr	to speculate	swe	jobba
eng	job	Verb	tr	to subcontract	fin	pilkkoa
eng	job	Verb	tr	to work as a jobber	deu	jobben
eng	job	Verb	tr	to work as a jobber	fin	jobata
eng	job	Verb	tr	to work as a jobber	swe	jobba
eng	job	Verb	tr	wrestling: to take the loss	fin	hävitä
eng	jockey	Noun	tr	one who rides racehorses competitively	cat	genet	m
eng	jockey	Noun	tr	one who rides racehorses competitively	cat	joquei	m
eng	jockey	Noun	tr	one who rides racehorses competitively	cmn	騎師	sc=Hani
eng	jockey	Noun	tr	one who rides racehorses competitively	cmn	騎手	sc=Hani
eng	jockey	Noun	tr	one who rides racehorses competitively	cmn	骑师	tr=qíshī	sc=Hani
eng	jockey	Noun	tr	one who rides racehorses competitively	cmn	骑手	tr=qíshǒu	sc=Hani
eng	jockey	Noun	tr	one who rides racehorses competitively	dan	jockey	c
eng	jockey	Noun	tr	one who rides racehorses competitively	deu	Jockey	m
eng	jockey	Noun	tr	one who rides racehorses competitively	epo	rajdisto
eng	jockey	Noun	tr	one who rides racehorses competitively	fin	jockey
eng	jockey	Noun	tr	one who rides racehorses competitively	fin	laukkaratsastaja
eng	jockey	Noun	tr	one who rides racehorses competitively	fra	jockey	m
eng	jockey	Noun	tr	one who rides racehorses competitively	gla	marcach	m
eng	jockey	Noun	tr	one who rides racehorses competitively	gle	eachaí	m
eng	jockey	Noun	tr	one who rides racehorses competitively	gle	jacaí	m
eng	jockey	Noun	tr	one who rides racehorses competitively	gle	marcach	m
eng	jockey	Noun	tr	one who rides racehorses competitively	glv	markiagh	m
eng	jockey	Noun	tr	one who rides racehorses competitively	hun	zsoké
eng	jockey	Noun	tr	one who rides racehorses competitively	ido	jokeo
eng	jockey	Noun	tr	one who rides racehorses competitively	ind	joki
eng	jockey	Noun	tr	one who rides racehorses competitively	jpn	騎手	tr=きしゅ, kishu
eng	jockey	Noun	tr	one who rides racehorses competitively	kat	ჟოკეი
eng	jockey	Noun	tr	one who rides racehorses competitively	kor	기수
eng	jockey	Noun	tr	one who rides racehorses competitively	mkd	џоке́ј	m
eng	jockey	Noun	tr	one who rides racehorses competitively	mri	tioke
eng	jockey	Noun	tr	one who rides racehorses competitively	nno	jockey	m
eng	jockey	Noun	tr	one who rides racehorses competitively	nob	jockey	m
eng	jockey	Noun	tr	one who rides racehorses competitively	pol	dżokej	m
eng	jockey	Noun	tr	one who rides racehorses competitively	por	ginete	m
eng	jockey	Noun	tr	one who rides racehorses competitively	por	jóquei	m
eng	jockey	Noun	tr	one who rides racehorses competitively	ron	jocheu	m
eng	jockey	Noun	tr	one who rides racehorses competitively	rus	жоке́й	m
eng	jockey	Noun	tr	one who rides racehorses competitively	spa	jinete	m
eng	jockey	Noun	tr	one who rides racehorses competitively	spa	yóquey	m
eng	jockey	Noun	tr	one who rides racehorses competitively	spa	yoqui	m
eng	jockey	Noun	tr	one who rides racehorses competitively	swe	jockey	c
eng	jockey	Noun	tr	one who rides racehorses competitively	swe	kapplöpningsryttare	c
eng	jockey	Noun	tr	one who rides racehorses competitively	tgl	hinete
