	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	kor	e-상업	sc=Kore
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	kor	전자 상업	sc=Kore
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	kor	電子商業	sc=Kore
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	nld	e-commerce
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	nld	electronic commerce
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	pol	handel elektroniczny	m
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	pol	handel internetowy	m
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	por	comércio eletrónico	m
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	por	comércio eletrônico	m
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	rus	электро́нная комме́рция	f
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	spa	comercio electrónico	m
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	spa	e-commerce	f
eng	e-commerce	Noun	tr	commercial activity conducted via the Internet	vie	thương mại điện tử
eng	e-dictionary	Noun	tr	electronic dictionary	cmn	电子词典	tr=diànzǐ cídiǎn	sc=Hani
eng	e-dictionary	Noun	tr	electronic dictionary	cmn	電子詞典	sc=Hani
eng	e-dictionary	Noun	tr	electronic dictionary	deu	elektronisches Wörterbuch	n
eng	e-dictionary	Noun	tr	electronic dictionary	fra	dictionnaire électronique	m
eng	e-dictionary	Noun	tr	electronic dictionary	jpn	電子辞書	tr=でんしじしょ, denshijisho	sc=Jpan
eng	e-dictionary	Noun	tr	electronic dictionary	kor	전자 사전	sc=Kore
eng	e-dictionary	Noun	tr	electronic dictionary	rus	электро́нный слова́рь	m
eng	e-dictionary	Noun	tr	electronic dictionary	urd	الیکٹرانک لغت	f	tr=elektrânik luġat
eng	e-education	Noun	tr	education assisted by computer technology	cmn	網絡教育
eng	e-education	Noun	tr	education assisted by computer technology	cmn	网络教育	tr=wǎngluò jiàoyù
eng	e-education	Noun	tr	education assisted by computer technology	fin	e-opetus
eng	E-flat minor	Noun	tr	minor key	deu	es-Moll
eng	E-flat minor	Noun	tr	minor key	fin	molli	alt=es-molli
eng	E-flat minor	Noun	tr	minor key	rus	ми-бемо́ль мино́р	m
eng	E-flat	Noun	tr	E-flat major	fin	Es-duuri
eng	E-flat	Noun	tr	E-flat major	fra	mi bémol	m
eng	E-flat	Noun	tr	E-flat major	ita	mi bemolle	m
eng	E-flat	Noun	tr	mechanism for producing an E-flat	deu	Es	n
eng	E-flat	Noun	tr	mechanism for producing an E-flat	fra	mi bémol	m
eng	E-flat	Noun	tr	mechanism for producing an E-flat	ita	mi bemolle	m
eng	E-flat	Noun	tr	tone between D and E	ces	es
eng	E-flat	Noun	tr	tone between D and E	deu	Es	n
eng	E-flat	Noun	tr	tone between D and E	fao	ess	n
eng	E-flat	Noun	tr	tone between D and E	fin	es
eng	E-flat	Noun	tr	tone between D and E	fra	mi bémol	m
eng	E-flat	Noun	tr	tone between D and E	hun	esz
eng	E-flat	Noun	tr	tone between D and E	ita	mi bemolle	m
eng	E-flat	Noun	tr	tone between D and E	nor	ess
eng	E-flat	Noun	tr	tone between D and E	rus	ми-бемоль	m	sc=Cyrl
eng	E-flat	Noun	tr	tone between D and E	swe	ess
eng	e-form	Noun	tr	adjective form	dan	e-form	c
eng	e-form	Noun	tr	adjective form	deu	e-Form
eng	e-governance	Noun	tr	use of computer technology in governance	cmn	电子治理	tr=diànzǐ zhìlǐ
eng	e-governance	Noun	tr	use of computer technology in governance	cmn	電子治理
eng	e-governance	Noun	tr	use of computer technology in governance	fin	sähköinen hallinto
eng	e-grade	Noun	tr		fin	e-aste
eng	e-grade	Noun	tr		fra	degré plein	m
eng	e-invoice	Noun	tr	electronic invoice	fin	e-lasku
eng	e-invoice	Noun	tr	electronic invoice	fin	sähköinen lasku
eng	e-invoice	Noun	tr	electronic invoice	fin	verkkolasku
eng	e-learning	Noun	tr	learning conducted via electronic media	cmn	e学习	tr=e-xuéxí	sc=Hani
eng	e-learning	Noun	tr	learning conducted via electronic media	cmn	e學習	sc=Hani
eng	e-learning	Noun	tr	learning conducted via electronic media	cmn	数位化学习	tr=shùwèihuà xuéxí	sc=Hani
eng	e-learning	Noun	tr	learning conducted via electronic media	cmn	數位化學習	sc=Hani
eng	e-learning	Noun	tr	learning conducted via electronic media	deu	E-Learning	n
eng	e-learning	Noun	tr	learning conducted via electronic media	deu	E-Lernen	n
eng	e-learning	Noun	tr	learning conducted via electronic media	fin	e-oppiminen
eng	e-learning	Noun	tr	learning conducted via electronic media	fra	e-learning	m
eng	e-learning	Noun	tr	learning conducted via electronic media	fra	formation en ligne	f
eng	e-learning	Noun	tr	learning conducted via electronic media	fra	téléformation	f
eng	e-learning	Noun	tr	learning conducted via electronic media	jpn	eラーニング	tr=ī-rāningu	sc=Jpan
eng	e-learning	Noun	tr	learning conducted via electronic media	jpn	電子ラーニング	tr=denshi-rāningu	sc=Jpan
eng	e-learning	Noun	tr	learning conducted via electronic media	kor	이러닝
eng	e-learning	Noun	tr	learning conducted via electronic media	kor	e러닝	tr=i-reoning
eng	e-learning	Noun	tr	learning conducted via electronic media	rus	дистанцио́нное обуче́ние	n
eng	e-learning	Noun	tr	learning conducted via electronic media	rus	электро́нное обуче́ние	n
eng	e-mail address	Noun	tr	unique identifier	afr	e-posadres
eng	e-mail address	Noun	tr	unique identifier	ara	عُنْوَان اَلْبَرِيد اَلْإِلِكْتْرُونِيّ	m	tr=ʿunwān al-kitāb al-ʾiliktrōniyy
eng	e-mail address	Noun	tr	unique identifier	cat	adreça electrònica	f
eng	e-mail address	Noun	tr	unique identifier	cmn	伊妹儿地址	tr=yīmèir dìzhǐ
eng	e-mail address	Noun	tr	unique identifier	cmn	伊妹兒地址
eng	e-mail address	Noun	tr	unique identifier	cmn	电子函件	tr=diànzǐ hánjiàn
eng	e-mail address	Noun	tr	unique identifier	cmn	电子邮件地址	tr=diànzǐ yóujiàn dìzhǐ
eng	e-mail address	Noun	tr	unique identifier	cmn	電子函件
eng	e-mail address	Noun	tr	unique identifier	cmn	電子郵件地址
eng	e-mail address	Noun	tr	unique identifier	dan	e-mail-adresse	c
eng	e-mail address	Noun	tr	unique identifier	deu	E-Mail-Adresse	f
eng	e-mail address	Noun	tr	unique identifier	ell	διεύθυνση ηλεκτρονικού ταχυδρομείου	f
eng	e-mail address	Noun	tr	unique identifier	epo	retpoŝta adreso
eng	e-mail address	Noun	tr	unique identifier	fin	sähköpostiosoite
eng	e-mail address	Noun	tr	unique identifier	fra	adresse courriel	f
eng	e-mail address	Noun	tr	unique identifier	fra	adresse de courrier électronique	f
eng	e-mail address	Noun	tr	unique identifier	fra	adresse électronique	f
eng	e-mail address	Noun	tr	unique identifier	fra	adresse e-mail
eng	e-mail address	Noun	tr	unique identifier	glg	enderezo de correo electrónico	m
eng	e-mail address	Noun	tr	unique identifier	heb	כתובת דוא״ל	f	"alt=כתובת דוא""ל"
eng	e-mail address	Noun	tr	unique identifier	heb	כתובת דואר אלקטרוני	f
eng	e-mail address	Noun	tr	unique identifier	hun	e-mail-cím
eng	e-mail address	Noun	tr	unique identifier	hun	ímélcím
eng	e-mail address	Noun	tr	unique identifier	isl	netfang	n
eng	e-mail address	Noun	tr	unique identifier	isl	tölvupóstfang	n
eng	e-mail address	Noun	tr	unique identifier	jpn	アドレス	tr=adoresu
eng	e-mail address	Noun	tr	unique identifier	jpn	メールアドレス	tr=mēruadoresu
eng	e-mail address	Noun	tr	unique identifier	jpn	メアド	tr=meado
eng	e-mail address	Noun	tr	unique identifier	jpn	メルアド	tr=meruado
eng	e-mail address	Noun	tr	unique identifier	jpn	電子メールアドレス	tr=denshi mēruadoresu
eng	e-mail address	Noun	tr	unique identifier	kor	이메일 주소
eng	e-mail address	Noun	tr	unique identifier	kor	메일 주소
eng	e-mail address	Noun	tr	unique identifier	kor	전자 메일 주소
eng	e-mail address	Noun	tr	unique identifier	lat	inscriptio electronica	f
eng	e-mail address	Noun	tr	unique identifier	mkd	адреса на е-пошта	f
eng	e-mail address	Noun	tr	unique identifier	mkd	е-поштенска адреса	f
eng	e-mail address	Noun	tr	unique identifier	nld	e-mailadres	n
eng	e-mail address	Noun	tr	unique identifier	nob	e-postadresse	m	f
eng	e-mail address	Noun	tr	unique identifier	nob	mailadresse	m	f
eng	e-mail address	Noun	tr	unique identifier	pol	adres mailowy	m
eng	e-mail address	Noun	tr	unique identifier	pol	adres mejlowy	m
eng	e-mail address	Noun	tr	unique identifier	pol	adres poczty elektronicznej	m
eng	e-mail address	Noun	tr	unique identifier	por	endereço de e-mail	m
eng	e-mail address	Noun	tr	unique identifier	por	endereço eletrónico	m
eng	e-mail address	Noun	tr	unique identifier	rus	а́дрес име́йл	m
eng	e-mail address	Noun	tr	unique identifier	rus	а́дрес электро́нной по́чты	m
eng	e-mail address	Noun	tr	unique identifier	spa	dirección de correo electrónico	f
eng	e-mail address	Noun	tr	unique identifier	swe	e-postadress
eng	e-mailbox	Noun	tr	repository for electronic mail	cmn	电子邮箱	tr=diànzǐ yóuxiāng
eng	e-mailbox	Noun	tr	repository for electronic mail	cmn	電子郵箱
eng	e-mailbox	Noun	tr	repository for electronic mail	fin	sähköpostilaatikko
eng	e-message	Noun	tr	message sent by computer	cmn	电子讯息	tr=diànzǐ xùnxī
eng	e-message	Noun	tr	message sent by computer	cmn	電子訊息
eng	e-message	Noun	tr	message sent by computer	fin	sähköinen sanoma
eng	e-message	Noun	tr	message sent by computer	fin	sähköinen viesti
eng	e-message	Noun	tr	message sent by computer	mkd	е-порака	f
eng	e-message	Noun	tr	message sent by computer	swe	e-meddelande	n
eng	e-novella	Noun	tr	an electronic novella	spa	novela electrónica	f
eng	e-publication	Noun	tr	work	fin	verkkojulkaisu
eng	e-reader	Noun	tr	device	ara	قَارِئ اَلْكِتَاب اَلْإِلِكْتْرُونِيّ	m	tr=qāriʾ al-kitāb al-ʾiliktrōniyy
eng	e-reader	Noun	tr	device	ces	čtečka	f
eng	e-reader	Noun	tr	device	cmn	电子阅读器	tr=diànzǐ yuèdúqì	sc=Hani
eng	e-reader	Noun	tr	device	cmn	電子閱讀器	sc=Hani
eng	e-reader	Noun	tr	device	cym	e-ddarllenydd	m
eng	e-reader	Noun	tr	device	deu	E-Book-Lesegerät	n
eng	e-reader	Noun	tr	device	deu	E-Book-Reader	m
eng	e-reader	Noun	tr	device	deu	E-Reader	m
eng	e-reader	Noun	tr	device	ell	ηλεκτρονικός αναγνώστης	m
eng	e-reader	Noun	tr	device	epo	bitlegilo
eng	e-reader	Noun	tr	device	est	e-luger
eng	e-reader	Noun	tr	device	fin	lukulaite
eng	e-reader	Noun	tr	device	fin	lukulaite	alt=e-lukulaite
eng	e-reader	Noun	tr	device	fra	e-reader	m
eng	e-reader	Noun	tr	device	fra	liseuse	f
eng	e-reader	Noun	tr	device	gla	leughadair-d	m
eng	e-reader	Noun	tr	device	gle	ríomhléitheoir	m
eng	e-reader	Noun	tr	device	heb	קורא ספרים אלקטרוני	m	tr=koré sfarím elektróni
eng	e-reader	Noun	tr	device	hin	ई-पाठक
eng	e-reader	Noun	tr	device	ido	e-lektilo
eng	e-reader	Noun	tr	device	ita	ebook reader	m
eng	e-reader	Noun	tr	device	ita	eReader	m
eng	e-reader	Noun	tr	device	ita	lettore di ebook	m
eng	e-reader	Noun	tr	device	ita	lettore di libri elettronici	m
eng	e-reader	Noun	tr	device	jpn	ｅブックリーダー	tr=ī-bukkurīdā	sc=Jpan
eng	e-reader	Noun	tr	device	jpn	ｅリーダー	tr=ī-rīdā	sc=Jpan
eng	e-reader	Noun	tr	device	jpn	電子ブックリーダー	tr=denshi-bukkurīdā	sc=Jpan
eng	e-reader	Noun	tr	device	jpn	電子リーダー	tr=denshi-rīdā	sc=Jpan
eng	e-reader	Noun	tr	device	kat	ელექტრონული წიგნების წამკითხველი
eng	e-reader	Noun	tr	device	kat	ელწამკითხველი
eng	e-reader	Noun	tr	device	kat	ელწიგნების წამკითხველი
eng	e-reader	Noun	tr	device	kor	이리더
eng	e-reader	Noun	tr	device	kor	전자책 단말기
eng	e-reader	Noun	tr	device	kor	이북 리더
eng	e-reader	Noun	tr	device	kor	e-리더	tr=i-rideo
eng	e-reader	Noun	tr	device	mkd	е-читач	m
eng	e-reader	Noun	tr	device	nld	e-reader	m
eng	e-reader	Noun	tr	device	pol	czytnik e-booków	m
eng	e-reader	Noun	tr	device	pol	czytnik ebooków	m
eng	e-reader	Noun	tr	device	pol	czytnik e-książek	m
eng	e-reader	Noun	tr	device	pol	czytnik książek elektronicznych	m
eng	e-reader	Noun	tr	device	pol	e-czytnik	m
eng	e-reader	Noun	tr	device	rus	устро́йство для чте́ния электро́нных книг	n
eng	e-reader	Noun	tr	device	rus	цифрово́й ри́дер	m
eng	e-reader	Noun	tr	device	rus	чита́тель электро́нных книг	m
eng	e-reader	Noun	tr	device	rus	электро́нный ри́дер	m
eng	e-reader	Noun	tr	device	spa	lector de libros electrónicos	m
eng	e-reader	Noun	tr	device	swe	läsplatta	c
eng	e-recruitment	Noun	tr	personnel recruitment using electronic resources	ita	e-recruitment
eng	E-road	Noun	tr	European road with an E-number	dan	europavej	c
eng	E-road	Noun	tr	European road with an E-number	dan	Europavej	c
eng	E-road	Noun	tr	European road with an E-number	fin	eurooppatie
eng	E-road	Noun	tr	European road with an E-number	fin	Eurooppatie
eng	E-road	Noun	tr	European road with an E-number	nld	E-weg	m
eng	E-road	Noun	tr	European road with an E-number	nob	europavei
eng	E-sharp	Noun	tr	a tone one semitone higher than an E, denoted E♯	ces	eis
eng	E-sharp	Noun	tr	a tone one semitone higher than an E, denoted E♯	hun	eisz
eng	e-sports	Noun	tr	video games as a spectator sport	cmn	电子竞技	tr=diànzǐ jìngjì
eng	e-sports	Noun	tr	video games as a spectator sport	cmn	电竞	tr=diànjìng
eng	e-sports	Noun	tr	video games as a spectator sport	cmn	電子競技
eng	e-sports	Noun	tr	video games as a spectator sport	cmn	電競
eng	e-sports	Noun	tr	video games as a spectator sport	fin	elektroninen urheilu
eng	e-sports	Noun	tr	video games as a spectator sport	fin	e-urheilu
eng	e-ticket	Noun	tr	virtual ticket	fin	e-lippu
eng	e-wallet	Noun	tr	electronic data store for e-money	cat	cartera electrònica	f
eng	e-wallet	Noun	tr	electronic data store for e-money	deu	Cyberwallet	m
eng	e-wallet	Noun	tr	electronic data store for e-money	deu	E-Wallet	m
eng	e-wallet	Noun	tr	electronic data store for e-money	fra	portefeuille électronique	m
eng	e-wallet	Noun	tr	electronic data store for e-money	fra	porte-monnaie électronique	m
eng	e-wallet	Noun	tr	electronic data store for e-money	ita	portafoglio elettronico	m
eng	e-wallet	Noun	tr	electronic data store for e-money	por	carteira digital	f
eng	e-wallet	Noun	tr	electronic data store for e-money	spa	cartera digital	f
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	cmn	电子垃圾	tr=diànzǐ lājī	sc=Hani
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	cmn	电子废弃物	tr=diànzǐ fèiqìwù	sc=Hani
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	cmn	电子废物	tr=diànzǐ fèiwù	sc=Hani
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	cmn	電子垃圾	sc=Hani
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	cmn	電子廢棄物	sc=Hani
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	cmn	電子廢物	sc=Hani
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	dan	elektronikaffald
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	deu	Elektronikschrott	m
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	deu	Elektroschrott	m
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	fin	elektroniikkaromu
eng	e-waste	Noun	tr	discarded electrical and electronic equipment	kal	eqqakkat atortunit innaallagiartortuneersut
