	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	nymph	Noun	tr	young girl who may inspire lust	fin	lolita
eng	nymph	Noun	tr	young girl who may inspire lust	gla	ainnir	f
eng	nymph	Noun	tr	young girl who may inspire lust	glg	ninfa	f
eng	nymph	Noun	tr	young girl who may inspire lust	ita	ninfa	f
eng	nymph	Noun	tr	young girl who may inspire lust	ita	sirenetta	f
eng	nymph	Noun	tr	young girl who may inspire lust	jpn	乙女	tr=おとめ, otome
eng	nymph	Noun	tr	young girl who may inspire lust	jpn	美女	tr=びじょ, bijo
eng	nymph	Noun	tr	young girl who may inspire lust	nno	nymfe	f
eng	nymph	Noun	tr	young girl who may inspire lust	nob	nymfe	m	f
eng	nymph	Noun	tr	young girl who may inspire lust	por	ninfa	f
eng	nymph	Noun	tr	young girl who may inspire lust	rus	краса́вица	f
eng	nymph	Noun	tr	young girl who may inspire lust	rus	красо́тка	f
eng	nymph	Noun	tr	young girl who may inspire lust	rus	ни́мфа	f
eng	nymph	Noun	tr	young girl who may inspire lust	spa	ninfa	f
eng	nymph	Noun	tr	young girl who may inspire lust	swa	mwanamwali
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	dan	nymfoman
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	deu	nymphoman
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	deu	nymphomanisch
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	fin	nymfomaaninen
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	fra	nymphomane
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	glg	ninfomaníaca	f
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	glg	ninfomaníaco	m
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	nld	nymfomaan
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	nld	nymfomanisch
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	nno	nymfoman
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	nob	nymfoman
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	por	ninfomaníaca	f
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	por	ninfomaníaco	m
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	spa	ninfomaníaca	f
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	spa	ninfomaníaco	m
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	swe	nymfoman
eng	nymphomaniac	Adjective	tr	of woman: having excessive sexual desire	tur	nemfomanyak
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	ces	nymfomanka	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	dan	nymfoman	c
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	deu	Nymphomanin	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	ell	μητρομανής
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	ell	νυμφομανής	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	fin	nymfomaani
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	fra	nymphomane	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	glg	ninfómana	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	ita	ninfomane	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	nob	nymfoman	m
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	pol	nimfomanka	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	por	ninfómana	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	por	ninfômana	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	por	ninfomaníaca	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	rue	німфома́нка	f	sc=Cyrl
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	rus	нимфома́нка	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	spa	ninfómana	f
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	swe	nymfoman	c
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	tur	aşırı cinsel arzu gösteren kadın
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	tur	erkek delisi
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	tur	nemfoman
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	tur	nimfomanyak
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	tur	seks düşkünü kadın
eng	nymphomaniac	Noun	tr	woman with excessive sexual desire	tur	seks müptelası kadın
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	ces	nymfomanie	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	cmn	慕男狂	tr=mùnánkuáng	sc=Hani
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	cmn	色情狂	sc=Hani
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	dan	nymfomani	c
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	deu	Nymphomanie	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	fin	nymfomania
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	fra	andromanie	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	fra	nymphomanie	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	glg	ninfomanía	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	ita	andromania	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	ita	ninfomania	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	jpn	ニンフォマニア	tr=ninfomania	sc=Jpan
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	jpn	女子色情症	tr=じょししきじょう, joshi shikijōshō	sc=Jpan
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	nld	nymfomanie	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	nno	nymfomani	m
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	nob	nymfomani	m
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	por	ninfomania	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	rus	андрома́ния	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	rus	нимфома́ния	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	spa	ninfomanía	f
eng	nymphomania	Noun	tr	excess of sexual behaviour or desire in women	swe	nymfomani	c
eng	nympho	Noun	tr	informal: nymphomaniac	fin	nymfo
eng	nyotaimori	Noun	tr	practice	cmn	女体盛	tr=nǚtǐchéng	sc=Hani
eng	nyotaimori	Noun	tr	practice	cmn	女體盛	sc=Hani
eng	nyotaimori	Noun	tr	practice	jpn	女体盛り	tr=にょたいもり, nyotaimori
eng	nystagmus	Noun	tr	rapid involuntary eye movement	ces	nystagmus	m
eng	nystagmus	Noun	tr	rapid involuntary eye movement	ell	νυσταγμός	m
eng	nystagmus	Noun	tr	rapid involuntary eye movement	fin	silmävärve
eng	nystagmus	Noun	tr	rapid involuntary eye movement	fin	värve
eng	nystagmus	Noun	tr	rapid involuntary eye movement	fra	nystagmus	m
eng	nystagmus	Noun	tr	rapid involuntary eye movement	pol	oczopląs	m
eng	nystagmus	Noun	tr	rapid involuntary eye movement	spa	nistagmo	m
