	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Pyeongchang	Proper noun	tr	neighbourhood in Seoul	jpn	平倉洞	tr=ピョンチャンドン, Pyonchandon
eng	Pyeongchang	Proper noun	tr	neighbourhood in Seoul	kor	^평창(平倉)
eng	Pyeongchang	Proper noun	tr	neighbourhood in Seoul	kor	^평창동(平倉洞)
eng	pygarg	Noun	tr	A large unidentified animal mentioned in the Bible.	mri	pikareka
eng	pygidium	Noun	tr	The posteriormost portion of certain arthropods	deu	Pygidium	n
eng	pygidium	Noun	tr	The posteriormost portion of certain arthropods	fin	peräkilpi
eng	pygidium	Noun	tr	The posteriormost portion of certain arthropods	fra	pygidium	m
eng	pygidium	Noun	tr	The posteriormost portion of certain arthropods	ita	pigidio	m
eng	pygidium	Noun	tr	The posteriormost portion of certain arthropods	lat	pygidium	n
eng	pygidium	Noun	tr	The posteriormost portion of certain arthropods	por	pigídio	m
eng	pygidium	Noun	tr	The posteriormost portion of certain arthropods	rus	пиги́диум	m
eng	pygidium	Noun	tr	The posteriormost portion of certain arthropods	spa	pigidio	m
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	deu	Zwergschimpanse	m
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	deu	Zwergschimpansenmännchen	n
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	deu	Zwergschimpansen-Männchen	n
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	deu	Zwergschimpansenweibchen	n
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	deu	Zwergschimpansen-Weibchen	n
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	deu	Zwergschimpansin	f
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	fra	chimpanzé pygmée
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	ita	scimpanzé pigmeo	m
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	jpn	ピグミーチンパンジー	tr=pigumī chinpanjī	sc=Jpan
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	por	chimpanzé-pigmeu	m
eng	pygmy chimpanzee	Noun	tr	alternative name for bonobo	spa	chimpancé pigmeo	m
eng	pygmy cormorant	Noun	tr	''Microcarbo pygmaeus''	ces	kormorán malý	m
eng	pygmy cormorant	Noun	tr	''Microcarbo pygmaeus''	dan	dværgskarv
eng	pygmy cormorant	Noun	tr	''Microcarbo pygmaeus''	deu	Zwergscharbe	f
eng	pygmy cormorant	Noun	tr	''Microcarbo pygmaeus''	est	kääbuskormoran
eng	pygmy cormorant	Noun	tr	''Microcarbo pygmaeus''	fin	pikkumerimetso
eng	pygmy cormorant	Noun	tr	''Microcarbo pygmaeus''	mlt	margun żgħir	m
eng	pygmy cormorant	Noun	tr	''Microcarbo pygmaeus''	spa	cormorán pigmeo	m
eng	pygmy cormorant	Noun	tr	''Microcarbo pygmaeus''	sqi	karabullaku i vogël
eng	pygmy cormorant	Noun	tr	''Microcarbo pygmaeus''	swe	dvärgskarv	c
eng	pygmy hippopotamus	Noun	tr	''Hexaprotodon liberiensis''	asm	সৰু জলহস্তী
eng	pygmy hippopotamus	Noun	tr	''Hexaprotodon liberiensis''	cmn	倭河馬	sc=Hani
eng	pygmy hippopotamus	Noun	tr	''Hexaprotodon liberiensis''	cmn	倭河马	tr=wōhémǎ	sc=Hani
eng	pygmy hippopotamus	Noun	tr	''Hexaprotodon liberiensis''	deu	Zwergflusspferd	n
eng	pygmy hippopotamus	Noun	tr	''Hexaprotodon liberiensis''	fin	kääpiövirtahepo
eng	pygmy hippopotamus	Noun	tr	''Hexaprotodon liberiensis''	fin	pikkuvirtahepo
eng	pygmy hippopotamus	Noun	tr	''Hexaprotodon liberiensis''	hun	törpe víziló
eng	pygmy hippopotamus	Noun	tr	''Hexaprotodon liberiensis''	nav	tééhoołtsódiichilí
eng	pygmy hippopotamus	Noun	tr	''Hexaprotodon liberiensis''	swe	dvärgflodhäst	c
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	bul	джудже	n
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	fin	kääpiö
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	grc	πυγμαῖος	m
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	jpn	小人族	tr=こびとぞく, kobitozoku
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	nld	pygmee	m	f
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	por	pigmeu	m
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	ron	pigmeu	m
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	ron	pitic	m
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	rus	пигме́й	m
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	swe	pygmé	c
eng	pygmy	Noun	tr	a member of a mythological race of dwarfs	tgl	himandak
eng	pygmy	Noun	tr	a member of various African peoples	bul	пигме́й	m	sc=Cyrl
eng	pygmy	Noun	tr	a member of various African peoples	cat	pigmeu	m
eng	pygmy	Noun	tr	a member of various African peoples	ces	Pygmej	m
eng	pygmy	Noun	tr	a member of various African peoples	cmn	侏儒	tr=zhūrú	sc=Hani
eng	pygmy	Noun	tr	a member of various African peoples	cmn	矮人	tr=ǎirén	sc=Hani
eng	pygmy	Noun	tr	a member of various African peoples	dan	pygmæ	c
eng	pygmy	Noun	tr	a member of various African peoples	deu	Pygmäe	m
eng	pygmy	Noun	tr	a member of various African peoples	fao	pygmeur	m
eng	pygmy	Noun	tr	a member of various African peoples	fin	pygmi
eng	pygmy	Noun	tr	a member of various African peoples	fra	pygmée	m
eng	pygmy	Noun	tr	a member of various African peoples	gle	pigmí	m
eng	pygmy	Noun	tr	a member of various African peoples	hun	pigmeus
eng	pygmy	Noun	tr	a member of various African peoples	jpn	ピグミー	tr=pigumī
eng	pygmy	Noun	tr	a member of various African peoples	kor	난쟁이
eng	pygmy	Noun	tr	a member of various African peoples	nld	pygmee	m	f
eng	pygmy	Noun	tr	a member of various African peoples	nor	pygme	m
eng	pygmy	Noun	tr	a member of various African peoples	nor	pygmé	m
eng	pygmy	Noun	tr	a member of various African peoples	pol	Pigmej	m
eng	pygmy	Noun	tr	a member of various African peoples	por	pigmeu	m
eng	pygmy	Noun	tr	a member of various African peoples	ron	pigmeu	m
eng	pygmy	Noun	tr	a member of various African peoples	rus	пигме́й	m
eng	pygmy	Noun	tr	a member of various African peoples	spa	pigmeo	m
eng	pygmy	Noun	tr	a member of various African peoples	swe	pygmé	c
eng	pygmy	Noun	tr	a member of various African peoples	tgl	himandak
eng	pygmy	Noun	tr	a member of various African peoples	ukr	пігме́й	m
eng	pygmy	Noun	tr	a member of various African peoples	ukr	пігме́йка	f
eng	pygmy	Noun	tr	a member of various African peoples	vol	hipügmen
eng	pygmy	Noun	tr	a member of various African peoples	vol	jipügmen
eng	pygmy	Noun	tr	a member of various African peoples	vol	pügmen
eng	pygmy	Noun	tr	an insignificant person	jpn	無能	tr=むのう, munō
eng	pygmy	Noun	tr	an insignificant person	nld	dwerg	m
eng	pygmy	Noun	tr	an insignificant person	nld	pygmee	m	f
eng	pygmy	Noun	tr	an insignificant person	por	pigmeu	m
eng	pygmy	Noun	tr	any dwarfish person	bul	джудже	n
eng	pygmy	Noun	tr	any dwarfish person	cmn	侏儒	tr=zhūrú	sc=Hani
eng	pygmy	Noun	tr	any dwarfish person	cmn	矮人	tr=ǎirén	sc=Hani
eng	pygmy	Noun	tr	any dwarfish person	hin	बालिश्त	m
eng	pygmy	Noun	tr	any dwarfish person	hin	वामन	m
eng	pygmy	Noun	tr	any dwarfish person	jpn	小人	tr=こびと, kobito
eng	pygmy	Noun	tr	any dwarfish person	nld	dwerg	m
eng	pygmy	Noun	tr	any dwarfish person	nld	pygmee	m	f
eng	pygmy	Noun	tr	any dwarfish person	por	pigmeu	m
eng	pygmy	Noun	tr	any dwarfish person	ron	pitic	m
eng	pygmy	Noun	tr	any dwarfish person	rus	ка́рлик	m
eng	pygmy	Noun	tr	any dwarfish person	tgl	himandak
eng	pygmy owl	Noun	tr		ces	kulíšek
eng	pygmy owl	Noun	tr		spa	caburé	m
eng	pygmy sperm whale	Noun	tr	whale in the sperm whale family	cmn	小抹香鯨	sc=Hani
eng	pygmy sperm whale	Noun	tr	whale in the sperm whale family	cmn	小抹香鲸	tr=xiǎomǒxiāngjīng	sc=Hani
eng	pygmy sperm whale	Noun	tr	whale in the sperm whale family	fin	kääpiökaskelotti
eng	pygmy sperm whale	Noun	tr	whale in the sperm whale family	rus	ка́рликовый кашало́т	m
eng	pygmy sperm whale	Noun	tr	whale in the sperm whale family	rus	кашало́т-пигме́й	m
eng	pygmy sperm whale	Noun	tr	whale in the sperm whale family	rus	ма́лый кашало́т	m
eng	pygmy sperm whale	Noun	tr	whale in the sperm whale family	spa	cachalote pigmeo	m
eng	pygostyle	Noun	tr	the plate supporting the tail-feathers in birds	deu	Pygostyl	n
eng	pygostyle	Noun	tr	the plate supporting the tail-feathers in birds	fra	pygostyle	m
eng	pygostyle	Noun	tr	the plate supporting the tail-feathers in birds	gle	pígistíl	f
eng	pygostyle	Noun	tr	the plate supporting the tail-feathers in birds	spa	pigóstilo	m
eng	Pyhtää	Proper noun	tr	municipality	fin	Pyhtää
eng	pyinkado	Noun	tr	''Xylia xylocarpa''	jpn	ピンカド	tr=pinkado
eng	pyinkado	Noun	tr	''Xylia xylocarpa''	khm	សុក្រំ
eng	pyinkado	Noun	tr	''Xylia xylocarpa''	mya	ပျဉ်းကတိုး
eng	pyinkado	Noun	tr	''Xylia xylocarpa''	tha	แดง
eng	pyinkado	Noun	tr	''Xylia xylocarpa''	vie	căm xe
eng	pyknic	Noun	tr	short, thickset person	fin	pyknikko
eng	pykrete	Noun	tr	substance	fin	pykriitti
eng	pykrete	Noun	tr	substance	rus	пайкерит	m	alt=пайкери́т
eng	pykrete	Noun	tr	substance	rus	пайкрит	m	alt=пайкри́т
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	deu	Pylon	m
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	ell	πυλώνας	m
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	fra	pylône	m
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	hun	pülón
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	ita	pilone	m
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	jpn	塔門	tr=tōmon
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	nob	pylon	m
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	por	pilone	m
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	por	pilono	m
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	rus	пило́н	m
eng	pylon	Noun	tr	a gateway to the inner part of an Ancient Egyptian temple	tur	pilon
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	bul	стълб	m
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	ces	stožár
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	deu	Strommast	m
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	ell	πυλώνας	m
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	fra	pylône	m
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	ita	pilone	m
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	ita	traliccio	m
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	jpn	鉄塔	tr=tettō
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	mri	pouhiko
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	mri	pou hiko matua
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	mri	pouwaea
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	pol	słup wysokiego napięcia	m
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	por	torre	f
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	rus	опо́ра	f
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	rus	пило́н	m
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	spa	torre
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	swe	elstolpe	c
eng	pylon	Noun	tr	a tower like structure used to support high voltage electricity cables	tur	pilon
eng	pylon	Noun	tr	aviation: a structure used to mount engines, missiles etc., to the underside of an aircraft wing or fuselage	ell	πυλώνας	m
eng	pylon	Noun	tr	aviation: a structure used to mount engines, missiles etc., to the underside of an aircraft wing or fuselage	jpn	パイロン	tr=pairon
eng	pylon	Noun	tr	aviation: a structure used to mount engines, missiles etc., to the underside of an aircraft wing or fuselage	por	pilone	m
eng	pylon	Noun	tr	aviation: a structure used to mount engines, missiles etc., to the underside of an aircraft wing or fuselage	rus	каба́нчик	m
eng	pylorectomy	Noun	tr		ita	pilorectomia	f
eng	pyloric	Adjective	tr	relating to the pylorus	rus	пилорический
eng	pylorotomy	Noun	tr	incision of the pylorus	ita	pilorotomia
eng	pylorus	Noun	tr	opening between the stomach and duodenum	bul	пилор	m
eng	pylorus	Noun	tr	opening between the stomach and duodenum	cat	pílor	m
eng	pylorus	Noun	tr	opening between the stomach and duodenum	ces	vrátník	m
eng	pylorus	Noun	tr	opening between the stomach and duodenum	grc	πυλωρός	m
eng	pylorus	Noun	tr	opening between the stomach and duodenum	hun	gyomorkapu
eng	pylorus	Noun	tr	opening between the stomach and duodenum	jpn	幽門	tr=ゆうもん, yūmon	sc=Jpan
eng	pylorus	Noun	tr	opening between the stomach and duodenum	pol	odźwiernik	m
eng	pylorus	Noun	tr	opening between the stomach and duodenum	rus	привратник желудка	m
eng	pylorus	Noun	tr	opening between the stomach and duodenum	spa	píloro	m
eng	Pylos	Proper noun	tr	town	ell	Πύλος
eng	Pylos	Proper noun	tr	town	gmy	𐀢𐀫
eng	Pylos	Proper noun	tr	town	ita	Navarino
eng	pyocyanic	Adjective	tr		fra	pyocyanique
eng	pyoderma	Noun	tr	infection of the skin	fin	pyodermia
eng	pyoderma	Noun	tr	infection of the skin	ita	pioderma
eng	pyogenesis	Noun	tr		ita	piogenesi
eng	pyometra	Noun	tr	pyometra	deu	Pyometra	f
eng	pyometra	Noun	tr	pyometra	est	mädaemakas
eng	pyometra	Noun	tr	pyometra	est	püomeetra
eng	pyometra	Noun	tr	pyometra	isl	legbólga	f
eng	pyometra	Noun	tr	pyometra	ita	piometra	f
eng	pyometra	Noun	tr	pyometra	jpn	子宮蓄膿症	tr=しきゅうちくのうしょう, shikyūchikunōshō
eng	pyometra	Noun	tr	pyometra	nor	livmorinfeksjon
eng	pyometra	Noun	tr	pyometra	nor	pyometra
eng	Pyongyangite	Noun	tr	native or inhabitant of Pyongyang	cmn	平壤人	tr=Píngrǎng rén
eng	Pyongyangite	Noun	tr	native or inhabitant of Pyongyang	fin	pjongjangilainen
eng	Pyongyangite	Noun	tr	native or inhabitant of Pyongyang	rus	пхенья́нец	m
eng	Pyongyangite	Noun	tr	native or inhabitant of Pyongyang	rus	пхенья́нка	f
eng	Pyongyang	Proper noun	tr	capital of North Korea	afr	Pjongjang
eng	Pyongyang	Proper noun	tr	capital of North Korea	ara	بْيُونْيَانْغ	f	tr=byunyānḡ
eng	Pyongyang	Proper noun	tr	capital of North Korea	aze	Pxenyan
eng	Pyongyang	Proper noun	tr	capital of North Korea	bel	Пхенья́н	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	ben	পিয়ং ইয়াং
eng	Pyongyang	Proper noun	tr	capital of North Korea	bod	ཕོང་ཡང
eng	Pyongyang	Proper noun	tr	capital of North Korea	bul	Пхеня́н	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	cdo	平壤	tr=Bìng-iōng
eng	Pyongyang	Proper noun	tr	capital of North Korea	ces	Pchjongjang	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	cmn	平壤	tr=Píngrǎng
eng	Pyongyang	Proper noun	tr	capital of North Korea	dan	Pyongyang
eng	Pyongyang	Proper noun	tr	capital of North Korea	deu	Pjöngjang	n
eng	Pyongyang	Proper noun	tr	capital of North Korea	ell	Πιονγιάνγκ	f
eng	Pyongyang	Proper noun	tr	capital of North Korea	est	Phjongjang
eng	Pyongyang	Proper noun	tr	capital of North Korea	est	P'yŏngyang
eng	Pyongyang	Proper noun	tr	capital of North Korea	eus	Piongiang
eng	Pyongyang	Proper noun	tr	capital of North Korea	fas	پهنیان	tr=pehenyân
eng	Pyongyang	Proper noun	tr	capital of North Korea	fas	پیونگ‌یانگ	tr=piyong-yâng
eng	Pyongyang	Proper noun	tr	capital of North Korea	fin	Pjongjang
eng	Pyongyang	Proper noun	tr	capital of North Korea	fra	Pyongyang	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	guj	પ્યોંગયાંગ
eng	Pyongyang	Proper noun	tr	capital of North Korea	hbs	Pjongjang	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	hbs	Пјонгјанг	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	heb	פיונגיאנג	f	tr=pyongyang
eng	Pyongyang	Proper noun	tr	capital of North Korea	hin	प्योंगयांग	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	hun	Phenjan
eng	Pyongyang	Proper noun	tr	capital of North Korea	hye	Փխենյան
eng	Pyongyang	Proper noun	tr	capital of North Korea	ind	Pyongyang
eng	Pyongyang	Proper noun	tr	capital of North Korea	jpn	ピョンヤン	tr=Pyon'yan
eng	Pyongyang	Proper noun	tr	capital of North Korea	jpn	平壌	tr=ピョンヤン, Pyon'yan, へいじょう, Heijō
eng	Pyongyang	Proper noun	tr	capital of North Korea	kan	ಪ್ಯೊನ್ಗ್ಯಾಂಗ್
eng	Pyongyang	Proper noun	tr	capital of North Korea	kat	ფხენიანი
eng	Pyongyang	Proper noun	tr	capital of North Korea	kaz	Пхеньян
eng	Pyongyang	Proper noun	tr	capital of North Korea	khm	ព្យុងយ៉ាង
eng	Pyongyang	Proper noun	tr	capital of North Korea	kir	Пхеньян
eng	Pyongyang	Proper noun	tr	capital of North Korea	kor	^평양 (平壤)
eng	Pyongyang	Proper noun	tr	capital of North Korea	lao	ພຽງຢາງ
eng	Pyongyang	Proper noun	tr	capital of North Korea	lav	Phenjana	f
eng	Pyongyang	Proper noun	tr	capital of North Korea	lit	Pchenjanas	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	mal	പ്യോംങ്യാംഗ്
eng	Pyongyang	Proper noun	tr	capital of North Korea	mar	प्योंगयांग
eng	Pyongyang	Proper noun	tr	capital of North Korea	mkd	Пјонгјанг	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	mlt	Pjongjang
eng	Pyongyang	Proper noun	tr	capital of North Korea	mon	Пёнъян
eng	Pyongyang	Proper noun	tr	capital of North Korea	mon	Пхеньян
eng	Pyongyang	Proper noun	tr	capital of North Korea	msa	Pyongyang
eng	Pyongyang	Proper noun	tr	capital of North Korea	mya	ပြုံယမ်း
eng	Pyongyang	Proper noun	tr	capital of North Korea	nan	平壤	tr=Pêng-lióng, Pêng-jiáng
eng	Pyongyang	Proper noun	tr	capital of North Korea	nav	Piʼón-Yang
eng	Pyongyang	Proper noun	tr	capital of North Korea	nep	प्योङ्गयाङ्ग
eng	Pyongyang	Proper noun	tr	capital of North Korea	nld	Pyongyang	n
eng	Pyongyang	Proper noun	tr	capital of North Korea	nor	Pyongyang
eng	Pyongyang	Proper noun	tr	capital of North Korea	pan	ਪਿਓਂਗਯਾਂਗ
eng	Pyongyang	Proper noun	tr	capital of North Korea	pol	Phenian	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	pol	Pjongjang	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	por	Pionguiangue	f
eng	Pyongyang	Proper noun	tr	capital of North Korea	por	Pyongyang	f
eng	Pyongyang	Proper noun	tr	capital of North Korea	ron	Phenian
eng	Pyongyang	Proper noun	tr	capital of North Korea	rus	Пхенья́н	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	slk	Pchjongjang	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	slv	Pjongjang	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	spa	Pionyang	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	sqi	Pjongian	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	swe	Pyongyang
eng	Pyongyang	Proper noun	tr	capital of North Korea	tam	பியொங்யாங்
eng	Pyongyang	Proper noun	tr	capital of North Korea	tel	ప్యోంగ్యాంగ్
eng	Pyongyang	Proper noun	tr	capital of North Korea	tgk	Пхенян
eng	Pyongyang	Proper noun	tr	capital of North Korea	tgl	Pyongyang
eng	Pyongyang	Proper noun	tr	capital of North Korea	tha	เปียงยาง
eng	Pyongyang	Proper noun	tr	capital of North Korea	tuk	Phenýan
eng	Pyongyang	Proper noun	tr	capital of North Korea	tur	Pyongyang
eng	Pyongyang	Proper noun	tr	capital of North Korea	uig	پيوڭياڭ
eng	Pyongyang	Proper noun	tr	capital of North Korea	ukr	Пхенья́н	m
eng	Pyongyang	Proper noun	tr	capital of North Korea	urd	پیانگ‌یانگ	tr=pyāngyāng, pyongyāng
eng	Pyongyang	Proper noun	tr	capital of North Korea	uzb	Pxenyan
eng	Pyongyang	Proper noun	tr	capital of North Korea	vie	Bình Nhưỡng
eng	Pyongyang	Proper noun	tr	capital of North Korea	vie	平壤
eng	Pyongyang	Proper noun	tr	capital of North Korea	wuu	平壤	tr=bin nyan, bin zan
eng	Pyongyang	Proper noun	tr	capital of North Korea	yid	פּיאָנגיאַנג
eng	Pyongyang	Proper noun	tr	capital of North Korea	yue	平壤	tr=ping4 joeng6
eng	pyophthalmia	Noun	tr		ita	pioftalmia	f
eng	pyopneumothorax	Noun	tr	the accumulation of air and pus in the pleural cavity	por	piopneumotórax	m
eng	pyorrhea	Noun	tr	chronic periodontitis	ell	πυόρροια	f
eng	pyorrhea	Noun	tr	chronic periodontitis	fra	pyorrhée	f
eng	pyorrhea	Noun	tr	chronic periodontitis	nav	wótsíní
eng	pyorrhea	Noun	tr	chronic periodontitis	nno	pyoré	m
eng	pyorrhea	Noun	tr	chronic periodontitis	nob	pyoré	m
eng	pyorrhea	Noun	tr	chronic periodontitis	tgl	maganggilagid
eng	pyorrhea	Noun	tr	discharge of pus	ell	πυόρροια	f
eng	pyorrhea	Noun	tr	discharge of pus	fra	pyorrhée	f
eng	pyorrhea	Noun	tr	discharge of pus	nno	pyoré	m
eng	pyorrhea	Noun	tr	discharge of pus	nob	pyoré	m
eng	pyorrhea	Noun	tr	discharge of pus	pol	ropotok	m
eng	pyramidal	Adjective	tr	pyramid-shaped	cat	piramidal
eng	pyramidal	Adjective	tr	pyramid-shaped	ces	pyramidový
eng	pyramidal	Adjective	tr	pyramid-shaped	ell	πυραμιδικός	m
eng	pyramidal	Adjective	tr	pyramid-shaped	hbs	pȉramidālan
eng	pyramidal	Adjective	tr	pyramid-shaped	hun	piramidális
eng	pyramidal	Adjective	tr	pyramid-shaped	nld	piramidaal
eng	pyramidal	Adjective	tr	pyramid-shaped	pol	piramidalny
eng	pyramidal	Adjective	tr	pyramid-shaped	por	piramidal
eng	pyramidal	Adjective	tr	pyramid-shaped	rus	пирамида́льный
eng	pyramidal	Adjective	tr	pyramid-shaped	spa	piramidal
eng	pyramidal	Adjective	tr	pyramid-shaped	swe	pyramidal
eng	pyramidal	Adjective	tr	pyramid-shaped	swe	pyramidformad
eng	pyramidal	Adjective	tr	pyramid-shaped	tgl	gunong
eng	pyramidal	Adjective	tr	pyramid-shaped	tgl	tagiluin
eng	pyramidal	Adjective	tr	pyramid-shaped	vol	piramidik
eng	pyramidal neuron	Noun	tr	triangular neuron	ces	pyramidová buňka	f
eng	pyramidal number	Noun	tr	type of number	ita	numero piramidale	m
eng	pyramidal tract	Noun	tr		deu	pyramidales System	n
eng	pyramidal tract	Noun	tr		jpn	錐体路	tr=すいたいろ, suitairo	sc=Jpan
eng	pyramidic	Adjective	tr	Of or pertaining to a pyramid	deu	pyramidisch
eng	pyramidic	Adjective	tr	Of or pertaining to a pyramid	fra	pyramidal
eng	pyramidic	Adjective	tr	Of or pertaining to a pyramid	jpn	ピラミッド型の	tr=piramiddogata no
