	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	fao	Ádam	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	fas	آدم	tr=Âdam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	fin	Aadam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	fra	Adam	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	fro	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	fro	Adan
eng	Adam	Proper noun	tr	first man in Abrahamic religions	gla	Adhamh
eng	Adam	Proper noun	tr	first man in Abrahamic religions	gle	Ádhamh
eng	Adam	Proper noun	tr	first man in Abrahamic religions	glg	Adán
eng	Adam	Proper noun	tr	first man in Abrahamic religions	glv	Adaue	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	grc	Ἀδάμ	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	guj	આદમ
eng	Adam	Proper noun	tr	first man in Abrahamic religions	hau	Adamu
eng	Adam	Proper noun	tr	first man in Abrahamic religions	haw	ʻAdamu
eng	Adam	Proper noun	tr	first man in Abrahamic religions	hbs	Àdam	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	hbs	А̀дам	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	heb	אָדָם	m	tr=Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	hin	आदम	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	hun	Ádám
eng	Adam	Proper noun	tr	first man in Abrahamic religions	hye	Ադամ
eng	Adam	Proper noun	tr	first man in Abrahamic religions	ina	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	ind	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	isl	Adam	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	ita	Adamo
eng	Adam	Proper noun	tr	first man in Abrahamic religions	jpn	アダム	tr=Adamu
eng	Adam	Proper noun	tr	first man in Abrahamic religions	kan	ಆದಾಮನು	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	kaz	Адам
eng	Adam	Proper noun	tr	first man in Abrahamic religions	khm	អ័ដាម
eng	Adam	Proper noun	tr	first man in Abrahamic religions	kmr	Adem
eng	Adam	Proper noun	tr	first man in Abrahamic religions	kor	^아담
eng	Adam	Proper noun	tr	first man in Abrahamic religions	lat	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	lav	Ādams
eng	Adam	Proper noun	tr	first man in Abrahamic religions	lit	Adomas
eng	Adam	Proper noun	tr	first man in Abrahamic religions	mal	ആദാം
eng	Adam	Proper noun	tr	first man in Abrahamic religions	mlt	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	mri	Ārama
eng	Adam	Proper noun	tr	first man in Abrahamic religions	msa	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	mya	အာဒန်
eng	Adam	Proper noun	tr	first man in Abrahamic religions	nld	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	nor	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	ori	ଆଦମ
eng	Adam	Proper noun	tr	first man in Abrahamic religions	pan	ਆਦਮ	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	pol	Adam	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	por	Adão
eng	Adam	Proper noun	tr	first man in Abrahamic religions	pus	آدم	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	rhg	Adom
eng	Adam	Proper noun	tr	first man in Abrahamic religions	rus	Ада́м	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	sin	ආදම්
eng	Adam	Proper noun	tr	first man in Abrahamic religions	slk	Adam	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	snd	آدم
eng	Adam	Proper noun	tr	first man in Abrahamic religions	spa	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	spa	Adán
eng	Adam	Proper noun	tr	first man in Abrahamic religions	swa	Adamu
eng	Adam	Proper noun	tr	first man in Abrahamic religions	swe	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	syc	ܐܖܡ
eng	Adam	Proper noun	tr	first man in Abrahamic religions	syc	ܐܕܡ
eng	Adam	Proper noun	tr	first man in Abrahamic religions	tam	ஆதாம்
eng	Adam	Proper noun	tr	first man in Abrahamic religions	tel	ఆదాము
eng	Adam	Proper noun	tr	first man in Abrahamic religions	tgl	Adan
eng	Adam	Proper noun	tr	first man in Abrahamic religions	tha	อาดัม
eng	Adam	Proper noun	tr	first man in Abrahamic religions	tpi	Adam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	tur	Adem
eng	Adam	Proper noun	tr	first man in Abrahamic religions	urd	آدم	m
eng	Adam	Proper noun	tr	first man in Abrahamic religions	uzb	Odam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	vie	A-đam
eng	Adam	Proper noun	tr	first man in Abrahamic religions	wln	Adan
eng	Adam	Proper noun	tr	first man in Abrahamic religions	xcl	Ադամ
eng	Adam	Proper noun	tr	first man in Abrahamic religions	yue	亚当	tr=aa3 dong1
eng	Adam	Proper noun	tr	first man in Abrahamic religions	yue	亞當
eng	Adam	Proper noun	tr	first man in Abrahamic religions	zza	Adam
eng	Adam	Proper noun	tr	male given name	ara	آدَم	m
eng	Adam	Proper noun	tr	male given name	cat	Adam
eng	Adam	Proper noun	tr	male given name	ces	Adam
eng	Adam	Proper noun	tr	male given name	ckb	ئادەم
eng	Adam	Proper noun	tr	male given name	cmn	亚当	tr=Yǎdāng
eng	Adam	Proper noun	tr	male given name	cmn	亞當
eng	Adam	Proper noun	tr	male given name	csb	Jadóm	m
eng	Adam	Proper noun	tr	male given name	dan	Adam
eng	Adam	Proper noun	tr	male given name	deu	Adam	m
eng	Adam	Proper noun	tr	male given name	ell	Αδάμ	m
eng	Adam	Proper noun	tr	male given name	ell	Αδάμος
eng	Adam	Proper noun	tr	male given name	enm	Adam
eng	Adam	Proper noun	tr	male given name	epo	Adamo
eng	Adam	Proper noun	tr	male given name	est	Aadu
eng	Adam	Proper noun	tr	male given name	fao	Ádam	m
eng	Adam	Proper noun	tr	male given name	fas	آدام	tr=Âdâm
eng	Adam	Proper noun	tr	male given name	fas	آدم	tr=Âdam
eng	Adam	Proper noun	tr	male given name	fin	Aatami
eng	Adam	Proper noun	tr	male given name	fra	Adam	m
eng	Adam	Proper noun	tr	male given name	gla	Adhamh
eng	Adam	Proper noun	tr	male given name	gle	Ádhamh
eng	Adam	Proper noun	tr	male given name	glg	Adán
eng	Adam	Proper noun	tr	male given name	grc	Ἀδάμ
eng	Adam	Proper noun	tr	male given name	hau	Adamu
eng	Adam	Proper noun	tr	male given name	haw	ʻAkamu
eng	Adam	Proper noun	tr	male given name	hbs	Àdam	m
eng	Adam	Proper noun	tr	male given name	hbs	А̀дам	m
eng	Adam	Proper noun	tr	male given name	heb	אָדָם	m	tr=Adam
eng	Adam	Proper noun	tr	male given name	hsb	Hadam	m
eng	Adam	Proper noun	tr	male given name	hun	Ádám
eng	Adam	Proper noun	tr	male given name	hye	Ադամ
eng	Adam	Proper noun	tr	male given name	ina	Adam
eng	Adam	Proper noun	tr	male given name	ind	Adam
eng	Adam	Proper noun	tr	male given name	isl	Adam	m
eng	Adam	Proper noun	tr	male given name	ita	Adamo
eng	Adam	Proper noun	tr	male given name	jpn	アダム	tr=Adamu
eng	Adam	Proper noun	tr	male given name	kmr	Adem
eng	Adam	Proper noun	tr	male given name	kor	^애덤
eng	Adam	Proper noun	tr	male given name	lat	Adam
eng	Adam	Proper noun	tr	male given name	lav	Ādams
eng	Adam	Proper noun	tr	male given name	lit	Adomas
eng	Adam	Proper noun	tr	male given name	mri	Ārama
eng	Adam	Proper noun	tr	male given name	msa	Adam
eng	Adam	Proper noun	tr	male given name	nld	Adam
eng	Adam	Proper noun	tr	male given name	nor	Adam
eng	Adam	Proper noun	tr	male given name	pol	Adam	m
eng	Adam	Proper noun	tr	male given name	por	Adão
eng	Adam	Proper noun	tr	male given name	rus	Ада́м	m
eng	Adam	Proper noun	tr	male given name	sin	ආදම්
eng	Adam	Proper noun	tr	male given name	slk	Adam	m
eng	Adam	Proper noun	tr	male given name	spa	Adán
eng	Adam	Proper noun	tr	male given name	srd	Adàmu
eng	Adam	Proper noun	tr	male given name	swa	Adamu
eng	Adam	Proper noun	tr	male given name	swe	Adam
eng	Adam	Proper noun	tr	male given name	tha	อาดัม
eng	Adam	Proper noun	tr	male given name	tpi	Adam
eng	Adam	Proper noun	tr	male given name	tur	Adem
eng	Adam	Proper noun	tr	male given name	urd	آدم	m
eng	Adam	Proper noun	tr	male given name	wln	Adan
eng	Adam	Proper noun	tr	male given name	xcl	Ադամ
eng	Adam	Proper noun	tr	male given name	zza	Adam
eng	Adam	Proper noun	tr	male given name	zza	Adam
eng	Adam	Proper noun	tr	surname derived from Adam or its equivalents in other languages	fin	Aatamila
eng	Adam	Proper noun	tr	surname derived from Adam or its equivalents in other languages	tha	อาดัม
eng	Adam	Proper noun	tr	"with ""last"" or ""second"", Jesus Christ"	ell	Αδάμ	m
eng	Adam	Proper noun	tr	"with ""last"" or ""second"", Jesus Christ"	enm	Adam
eng	Adam	Proper noun	tr	"with ""last"" or ""second"", Jesus Christ"	fin	Aadam
eng	Adam's apple	Noun	tr	lump in the throat	afb	تفاحة آدم	f	tr=tuffāḥat ādam
eng	Adam's apple	Noun	tr	lump in the throat	ara	تُفَّاحَة آدَم	f	tr=tuffāḥat ʾādam
eng	Adam's apple	Noun	tr	lump in the throat	ara	حَرْقَدَة	f
eng	Adam's apple	Noun	tr	lump in the throat	arz	تفاحة آدم	f	tr=tuffāḥet ʾādam	sc=Arab
eng	Adam's apple	Noun	tr	lump in the throat	aze	Adəm Alması
eng	Adam's apple	Noun	tr	lump in the throat	bcl	kagulkol
eng	Adam's apple	Noun	tr	lump in the throat	bel	адамаў яблык	n
eng	Adam's apple	Noun	tr	lump in the throat	bel	кадык	m
eng	Adam's apple	Noun	tr	lump in the throat	bul	Ада́мова я́бълка	f
eng	Adam's apple	Noun	tr	lump in the throat	cat	nou del coll	f
eng	Adam's apple	Noun	tr	lump in the throat	ces	ohryzek	m
eng	Adam's apple	Noun	tr	lump in the throat	che	логан шад
eng	Adam's apple	Noun	tr	lump in the throat	ckv	tiquq
eng	Adam's apple	Noun	tr	lump in the throat	cmn	喉結	sc=Hani
eng	Adam's apple	Noun	tr	lump in the throat	cmn	喉结	tr=hóujié	sc=Hani
eng	Adam's apple	Noun	tr	lump in the throat	cor	aval briansen	m
eng	Adam's apple	Noun	tr	lump in the throat	crh	almaçıq
eng	Adam's apple	Noun	tr	lump in the throat	crh	qıqırdaq
eng	Adam's apple	Noun	tr	lump in the throat	cym	afal breuant	m
eng	Adam's apple	Noun	tr	lump in the throat	dan	adamsæble	n
eng	Adam's apple	Noun	tr	lump in the throat	deu	Adamsapfel	m
eng	Adam's apple	Noun	tr	lump in the throat	ell	μήλο του Αδάμ	n
eng	Adam's apple	Noun	tr	lump in the throat	epo	tireoido
eng	Adam's apple	Noun	tr	lump in the throat	est	kõrisõlm
eng	Adam's apple	Noun	tr	lump in the throat	fao	barkaknetti	n
eng	Adam's apple	Noun	tr	lump in the throat	fao	barkaknolli	m
eng	Adam's apple	Noun	tr	lump in the throat	fao	barkaknøttur	m
eng	Adam's apple	Noun	tr	lump in the throat	fao	barkakýli	n
eng	Adam's apple	Noun	tr	lump in the throat	fin	aataminomena
eng	Adam's apple	Noun	tr	lump in the throat	fra	pomme d'Adam	f
eng	Adam's apple	Noun	tr	lump in the throat	fry	adamsapel
eng	Adam's apple	Noun	tr	lump in the throat	gla	meall-sgòrnain	m
eng	Adam's apple	Noun	tr	lump in the throat	glg	noz	f
eng	Adam's apple	Noun	tr	lump in the throat	grc	πρόλοβος	m
eng	Adam's apple	Noun	tr	lump in the throat	gsw	Halsbëtzgi	n
eng	Adam's apple	Noun	tr	lump in the throat	hbs	Adamova jabučica	f
eng	Adam's apple	Noun	tr	lump in the throat	hbs	Адамова јабучица	f	sc=Cyrl
eng	Adam's apple	Noun	tr	lump in the throat	heb	גרוגרת	f	tr=grogeret
eng	Adam's apple	Noun	tr	lump in the throat	hin	कंठमणि	tr=kaṇṭhmaṇi
eng	Adam's apple	Noun	tr	lump in the throat	hin	टेंटुआ
eng	Adam's apple	Noun	tr	lump in the throat	hun	ádámcsutka
eng	Adam's apple	Noun	tr	lump in the throat	hye	ադամախնձոր	sc=Armn
eng	Adam's apple	Noun	tr	lump in the throat	ilo	ammutil
eng	Adam's apple	Noun	tr	lump in the throat	ind	jakun
eng	Adam's apple	Noun	tr	lump in the throat	isl	adamsepli	n
eng	Adam's apple	Noun	tr	lump in the throat	isl	barkakýli	n
eng	Adam's apple	Noun	tr	lump in the throat	ita	pomo d'Adamo	m
eng	Adam's apple	Noun	tr	lump in the throat	jpn	喉仏	tr=nodo botoke
eng	Adam's apple	Noun	tr	lump in the throat	jpn	喉頭隆起	tr=kōtō ryūki
eng	Adam's apple	Noun	tr	lump in the throat	kat	ადამის ვაშლი
eng	Adam's apple	Noun	tr	lump in the throat	kat	ხვანჩი	sc=Geor
eng	Adam's apple	Noun	tr	lump in the throat	kat	ხორხის მაღლობი	sc=Geor
eng	Adam's apple	Noun	tr	lump in the throat	kat	ხორხის შვერილი
eng	Adam's apple	Noun	tr	lump in the throat	khm	គ្រាប់ពោន	tr=kroap poon	sc=Khmr
eng	Adam's apple	Noun	tr	lump in the throat	kmr	sêva Adem	f
eng	Adam's apple	Noun	tr	lump in the throat	lat	prominentia laryngea	f
eng	Adam's apple	Noun	tr	lump in the throat	lit	Adomo obuolys	m
eng	Adam's apple	Noun	tr	lump in the throat	lit	gerklų iškyšulys	m
eng	Adam's apple	Noun	tr	lump in the throat	mon	төвөнх
eng	Adam's apple	Noun	tr	lump in the throat	mri	kenakena
eng	Adam's apple	Noun	tr	lump in the throat	mri	korirangi
eng	Adam's apple	Noun	tr	lump in the throat	mri	tane o te kakī
eng	Adam's apple	Noun	tr	lump in the throat	mri	tenga
eng	Adam's apple	Noun	tr	lump in the throat	msa	halkum
eng	Adam's apple	Noun	tr	lump in the throat	nld	adamsappel	m
eng	Adam's apple	Noun	tr	lump in the throat	nno	adamseple	n
eng	Adam's apple	Noun	tr	lump in the throat	nob	adamseple	n
eng	Adam's apple	Noun	tr	lump in the throat	pol	grdyka	f
eng	Adam's apple	Noun	tr	lump in the throat	pol	jabłko Adama	n
eng	Adam's apple	Noun	tr	lump in the throat	por	gogó	m
eng	Adam's apple	Noun	tr	lump in the throat	por	pomo de Adão	m
eng	Adam's apple	Noun	tr	lump in the throat	rmf	aadamisko ȟampos
eng	Adam's apple	Noun	tr	lump in the throat	rmf	aadamisko phamb
eng	Adam's apple	Noun	tr	lump in the throat	ron	mărul lui Adam	n
eng	Adam's apple	Noun	tr	lump in the throat	rus	ада́мово я́блоко	n
eng	Adam's apple	Noun	tr	lump in the throat	rus	горта́нный вы́ступ	m
eng	Adam's apple	Noun	tr	lump in the throat	rus	кады́к	m
eng	Adam's apple	Noun	tr	lump in the throat	sah	хабарҕа болчуоҕа	sc=Cyrl
eng	Adam's apple	Noun	tr	lump in the throat	sin	උගුරු ඇටය
eng	Adam's apple	Noun	tr	lump in the throat	sin	උගුරු ගැටය
eng	Adam's apple	Noun	tr	lump in the throat	spa	bocado de Adán	m
eng	Adam's apple	Noun	tr	lump in the throat	spa	manzana de Adán	f
eng	Adam's apple	Noun	tr	lump in the throat	spa	nuez de Adán	f
eng	Adam's apple	Noun	tr	lump in the throat	spa	nuez	f
eng	Adam's apple	Noun	tr	lump in the throat	sqi	arrëza e fytit
eng	Adam's apple	Noun	tr	lump in the throat	sqi	Molla e Adamit
eng	Adam's apple	Noun	tr	lump in the throat	swa	kikoromeo
eng	Adam's apple	Noun	tr	lump in the throat	swe	adamsäpple	n
eng	Adam's apple	Noun	tr	lump in the throat	tgl	gulunggulungan
eng	Adam's apple	Noun	tr	lump in the throat	tha	ลูกกระเดือก
eng	Adam's apple	Noun	tr	lump in the throat	tur	Adem elması
eng	Adam's apple	Noun	tr	lump in the throat	wln	gaviote	f
eng	Adam's apple	Noun	tr	lump in the throat	yue	喉核	tr=hau4 wat6-2
eng	Adam's apple	Noun	tr	lump in the throat	yue	喉榄	tr=hau4 laam5-2
eng	Adam's apple	Noun	tr	lump in the throat	yue	喉欖
eng	Adam's apple	Noun	tr	''Tabernaemontana divaricata''	swe	fjärilsgardenia	c
eng	Adam's needle	Noun	tr		pol	Adamowa szpilka	f
eng	Adamstown	Proper noun	tr	capital of the Pitcairn Islands	epo	Adamstaŭno
eng	Adamstown	Proper noun	tr	village in County Wexford, Ireland	gle	Maigh Arnaí	f
eng	Adam-teasing	Noun	tr	sexual harassment of men by women	fin	miesten ahdistelu
eng	Adana	Proper noun	tr	city	hye	Ադանա	sc=Armn
eng	Adana	Proper noun	tr	city	por	Adana	f
eng	Adana	Proper noun	tr	city	rus	Адана́	f
eng	Adana	Proper noun	tr	city	tur	Adana
eng	Adana	Proper noun	tr	city	uig	ئادانا
eng	Adangme	Proper noun	tr	a Niger-Congo language spoken in southeastern Ghana	deu	Dangme
eng	Adangme	Proper noun	tr	a Niger-Congo language spoken in southeastern Ghana	gle	Daingmis	f
eng	Adangme	Proper noun	tr	a Niger-Congo language spoken in southeastern Ghana	lav	adangmu valoda	f
eng	Adar	Proper noun	tr	Jewish month	aii	ܐܕܪ	tr=adar	sc=Syrc
eng	Adar	Proper noun	tr	Jewish month	fas	آدار	tr=âdâr	sc=fa-Arab
eng	Adar	Proper noun	tr	Jewish month	gle	Adár	m
eng	Adar	Proper noun	tr	Jewish month	heb	אֲדָר	m	tr=adár
eng	Adar	Proper noun	tr	Jewish month	por	adar	m
eng	Adar	Proper noun	tr	Jewish month	syc	ܐܕܪ	tr=adar	sc=Syrc
eng	Adar	Proper noun	tr	Jewish month	yid	אָדר	m	tr=oder
