eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	hye	կոպիտ
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ind	cabul
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ind	jorok
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ind	kotor
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ind	tak senonoh
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ind	vulgar
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ita	indecente
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ita	osceno
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ita	triviale
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ita	volgare
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	jpn	卑しい	tr=iyashii	sc=Jpan
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	jpn	汚い	tr=kitanai	sc=Jpan
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	kat	ვულგარული
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	kat	მდარე
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	kat	უკმეხი
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	kat	უხეში
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	lkt	šikšíl
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	nld	obsceen
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	nld	ordinair
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	nld	ruw
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	nld	smakeloos
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	nld	vulgair
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	nno	vulgær
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	nob	vulgær
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	pol	obsceniczny
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	pol	wulgarny
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	por	indecente
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	por	obsceno
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	por	vulgar
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ron	obscen
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ron	vulgar
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	rus	вульга́рный
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	rus	неприли́чный
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	rus	непристо́йный
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	rus	по́шлый
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	san	अनार्य
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	slv	vulgaren
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	spa	chabacano
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	spa	ramplón
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	spa	vulgar
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	swe	vulgär
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	tur	kaba
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ukr	вульга́рний
eng	vulgar	Adjective	tr	distasteful, uncouth, obscene	ukr	непристо́йний
eng	vulgar	Adjective	tr	having to do with common people	afr	algemeen
eng	vulgar	Adjective	tr	having to do with common people	afr	gewoon
eng	vulgar	Adjective	tr	having to do with common people	afr	volks
eng	vulgar	Adjective	tr	having to do with common people	cat	vulgar
eng	vulgar	Adjective	tr	having to do with common people	ces	lidový
eng	vulgar	Adjective	tr	having to do with common people	ces	prostý
eng	vulgar	Adjective	tr	having to do with common people	cmn	平民	alt=平民的	tr=píngmín de
eng	vulgar	Adjective	tr	having to do with common people	cmn	庶民	alt=庶民的	tr=shùmín de
eng	vulgar	Adjective	tr	having to do with common people	cmn	百姓	alt=百姓的	tr=bǎixìng de
eng	vulgar	Adjective	tr	having to do with common people	dan	gemen
eng	vulgar	Adjective	tr	having to do with common people	dan	ordinær
eng	vulgar	Adjective	tr	having to do with common people	dan	plat
eng	vulgar	Adjective	tr	having to do with common people	dan	simpel
eng	vulgar	Adjective	tr	having to do with common people	dan	vulgær
eng	vulgar	Adjective	tr	having to do with common people	deu	allgemein
eng	vulgar	Adjective	tr	having to do with common people	deu	gemein
eng	vulgar	Adjective	tr	having to do with common people	deu	gewöhnlich
eng	vulgar	Adjective	tr	having to do with common people	deu	ordinär
eng	vulgar	Adjective	tr	having to do with common people	deu	Volks-
eng	vulgar	Adjective	tr	having to do with common people	deu	volkstümlich
eng	vulgar	Adjective	tr	having to do with common people	deu	vulgär
eng	vulgar	Adjective	tr	having to do with common people	deu	vulgärsprachlich
eng	vulgar	Adjective	tr	having to do with common people	ell	κοινός
eng	vulgar	Adjective	tr	having to do with common people	epo	vulgara
eng	vulgar	Adjective	tr	having to do with common people	fin	kansanomainen
eng	vulgar	Adjective	tr	having to do with common people	fin	rahvaanomainen
eng	vulgar	Adjective	tr	having to do with common people	gla	gràisgeil
eng	vulgar	Adjective	tr	having to do with common people	glg	vulgar
eng	vulgar	Adjective	tr	having to do with common people	jpn	平民	alt=平民の	tr=heimin no
eng	vulgar	Adjective	tr	having to do with common people	jpn	庶民的	alt=庶民的な	tr=shominteki na
eng	vulgar	Adjective	tr	having to do with common people	kat	გლეხური
eng	vulgar	Adjective	tr	having to do with common people	kat	საყოველთა
eng	vulgar	Adjective	tr	having to do with common people	nld	gemeen
eng	vulgar	Adjective	tr	having to do with common people	nld	gewoon
eng	vulgar	Adjective	tr	having to do with common people	nld	ordinair
eng	vulgar	Adjective	tr	having to do with common people	nld	volks
eng	vulgar	Adjective	tr	having to do with common people	por	comum
eng	vulgar	Adjective	tr	having to do with common people	por	popular
eng	vulgar	Adjective	tr	having to do with common people	por	vulgar
eng	vulgar	Adjective	tr	having to do with common people	ron	comun
eng	vulgar	Adjective	tr	having to do with common people	ron	grosolan
eng	vulgar	Adjective	tr	having to do with common people	ron	ordinar
eng	vulgar	Adjective	tr	having to do with common people	rus	простонаро́дный
eng	vulgar	Adjective	tr	having to do with common people	slv	ljudski
eng	vulgar	Adjective	tr	having to do with common people	spa	vulgar
eng	vulgar	Adjective	tr	having to do with common people	swe	gemen
eng	vulgar	Adjective	tr	having to do with common people	swe	pöbel-
eng	vulgar	Adjective	tr	having to do with common people	swe	pöbelaktig
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	bel	вульга́рны
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	ell	χυδαίος
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	fin	rahvaanomainen
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	hye	գռեհիկ
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	hye	ռամկաբարո
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	jpn	俗物	tr=zokubutsu no	alt=俗物の	sc=Jpan
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	kor	속물	alt=속물의
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	por	vulgar
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	rus	вульга́рный
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	spa	vulgariano
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	sqi	vulgar
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	swe	vulgär
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	ukr	вульга́рний	sc=Cyrl
eng	vulgarian	Adjective	tr	having the characteristics of a vulgarian	vie	người thường
eng	vulgarian	Noun	tr	vulgar individual	bel	вульга́рны
eng	vulgarian	Noun	tr	vulgar individual	bul	парвеню
eng	vulgarian	Noun	tr	vulgar individual	bul	простак	sc=Cyrl
eng	vulgarian	Noun	tr	vulgar individual	ces	plebejec
eng	vulgarian	Noun	tr	vulgar individual	cmn	俗人	tr=súrén	sc=Hani
eng	vulgarian	Noun	tr	vulgar individual	cmn	俗人	tr=súrén	sc=Hani
eng	vulgarian	Noun	tr	vulgar individual	cmn	俗物	tr=súwù	sc=Hani
eng	vulgarian	Noun	tr	vulgar individual	cmn	俗物	tr=súwù	sc=Hani
eng	vulgarian	Noun	tr	vulgar individual	deu	Plebejer
eng	vulgarian	Noun	tr	vulgar individual	deu	Pöbel
eng	vulgarian	Noun	tr	vulgar individual	ell	αγροίκος νεόπλουτος
eng	vulgarian	Noun	tr	vulgar individual	fas	ادم عامی و پست	sc=fa-Arab
eng	vulgarian	Noun	tr	vulgar individual	fas	ادم عوام	sc=fa-Arab
eng	vulgarian	Noun	tr	vulgar individual	fin	juntti
eng	vulgarian	Noun	tr	vulgar individual	glg	vulgar
eng	vulgarian	Noun	tr	vulgar individual	hbs	prostak
eng	vulgarian	Noun	tr	vulgar individual	hin	नौबढ़
eng	vulgarian	Noun	tr	vulgar individual	hun	átlagember
eng	vulgarian	Noun	tr	vulgar individual	hun	közönséges ember
eng	vulgarian	Noun	tr	vulgar individual	hye	անտաշ մարդ
eng	vulgarian	Noun	tr	vulgar individual	hye	գռեհիկ մարդ
eng	vulgarian	Noun	tr	vulgar individual	hye	խուժան
eng	vulgarian	Noun	tr	vulgar individual	hye	չոբան
eng	vulgarian	Noun	tr	vulgar individual	hye	ռամիկ
eng	vulgarian	Noun	tr	vulgar individual	ind	orang yg bertingkah laku kasar
eng	vulgarian	Noun	tr	vulgar individual	ita	individuo volgare
eng	vulgarian	Noun	tr	vulgar individual	jpn	俗物	tr=zokubutsu
eng	vulgarian	Noun	tr	vulgar individual	kat	ვულგარული ადამიანი
eng	vulgarian	Noun	tr	vulgar individual	kat	მდაბიო
eng	vulgarian	Noun	tr	vulgar individual	kat	უკმეხი
eng	vulgarian	Noun	tr	vulgar individual	kat	უხეში
eng	vulgarian	Noun	tr	vulgar individual	kor	속물
eng	vulgarian	Noun	tr	vulgar individual	lav	iznirelis
eng	vulgarian	Noun	tr	vulgar individual	lav	vulgārs cilvēks
eng	vulgarian	Noun	tr	vulgar individual	lit	iškilėlis
eng	vulgarian	Noun	tr	vulgar individual	lit	pragurbėlis
eng	vulgarian	Noun	tr	vulgar individual	lit	vulgarus žmogus
eng	vulgarian	Noun	tr	vulgar individual	mkd	простак
eng	vulgarian	Noun	tr	vulgar individual	nld	proleet
eng	vulgarian	Noun	tr	vulgar individual	pol	parweniusz
eng	vulgarian	Noun	tr	vulgar individual	por	indivíduo/pessoa vulgar
eng	vulgarian	Noun	tr	vulgar individual	rus	вы́скочка	m	f
eng	vulgarian	Noun	tr	vulgar individual	rus	грубия́н	m
eng	vulgarian	Noun	tr	vulgar individual	rus	грубия́нка	f
eng	vulgarian	Noun	tr	vulgar individual	rus	парвеню́	m	f
eng	vulgarian	Noun	tr	vulgar individual	rus	хам	m
eng	vulgarian	Noun	tr	vulgar individual	rus	ха́мка	f
eng	vulgarian	Noun	tr	vulgar individual	slk	zbohatlík
eng	vulgarian	Noun	tr	vulgar individual	spa	vulgar
eng	vulgarian	Noun	tr	vulgar individual	sqi	njeri vulgar
eng	vulgarian	Noun	tr	vulgar individual	tha	คนต่ำช้า	tr=khn t̀ảcĥā
eng	vulgarian	Noun	tr	vulgar individual	tha	คนสามหาว	tr=khn s̄āmh̄āw
eng	vulgarian	Noun	tr	vulgar individual	tha	คนหยาบคาย	tr=khn h̄yābkhāy
eng	vulgarian	Noun	tr	vulgar individual	tur	görgüsüz kimse
eng	vulgarian	Noun	tr	vulgar individual	tur	sonradan görme
eng	vulgarian	Noun	tr	vulgar individual	vie	người tầm thường
eng	vulgarism	Noun	tr	spelling, word, or phrase considered improper or incorrect for formal communication	glg	vulgarismo	m
eng	vulgarism	Noun	tr	spelling, word, or phrase considered improper or incorrect for formal communication	glv	caaynt chadjin	f
eng	vulgarism	Noun	tr	spelling, word, or phrase considered improper or incorrect for formal communication	spa	vulgarismo	m
eng	vulgarism	Noun	tr	word or term that is considered offensive or vulgar	bul	вулгаризъм	m	sc=Cyrl
eng	vulgarism	Noun	tr	word or term that is considered offensive or vulgar	ces	vulgarismus	m
eng	vulgarism	Noun	tr	word or term that is considered offensive or vulgar	pol	wulgaryzm	m
eng	vulgarism	Noun	tr	word or term that is considered offensive or vulgar	rus	вульгари́зм	m
eng	vulgarism	Noun	tr	word or term that is considered offensive or vulgar	spa	vulgaridad
eng	vulgarity	Noun	tr	offensive or obscene act	cat	vulgaritat	f
eng	vulgarity	Noun	tr	offensive or obscene act	fra	grossièreté	f
eng	vulgarity	Noun	tr	offensive or obscene act	glg	vulgaridade	f
eng	vulgarity	Noun	tr	offensive or obscene act	hbs	prostaštvo	n
eng	vulgarity	Noun	tr	offensive or obscene act	hbs	prostota	f
eng	vulgarity	Noun	tr	offensive or obscene act	hbs	просташтво	n
eng	vulgarity	Noun	tr	offensive or obscene act	hbs	простота	f
eng	vulgarity	Noun	tr	offensive or obscene act	kat	უხამსობა
eng	vulgarity	Noun	tr	offensive or obscene act	por	vulgaridade	f
eng	vulgarity	Noun	tr	offensive or obscene act	rus	по́шлость	f
eng	vulgarity	Noun	tr	offensive or obscene act	spa	vulgaridad	f
eng	vulgarity	Noun	tr	quality of being vulgar	cat	vulgaritat	f
eng	vulgarity	Noun	tr	quality of being vulgar	ces	vulgarita	f
eng	vulgarity	Noun	tr	quality of being vulgar	ces	vulgárnost	f
eng	vulgarity	Noun	tr	quality of being vulgar	deu	Vulgarität	f
eng	vulgarity	Noun	tr	quality of being vulgar	fra	vulgarité	f
eng	vulgarity	Noun	tr	quality of being vulgar	gla	gràisgealachd	f
eng	vulgarity	Noun	tr	quality of being vulgar	glg	vulgaridade	f
eng	vulgarity	Noun	tr	quality of being vulgar	grc	βαναυσία	f
eng	vulgarity	Noun	tr	quality of being vulgar	hbs	prostaštvo	n
eng	vulgarity	Noun	tr	quality of being vulgar	hbs	prostota	f
eng	vulgarity	Noun	tr	quality of being vulgar	kat	ვულგარულობა
eng	vulgarity	Noun	tr	quality of being vulgar	kat	უხამსობა
eng	vulgarity	Noun	tr	quality of being vulgar	por	vulgaridade	f
eng	vulgarity	Noun	tr	quality of being vulgar	rus	вульга́рность	f
eng	vulgarity	Noun	tr	quality of being vulgar	rus	по́шлость	f
eng	vulgarity	Noun	tr	quality of being vulgar	spa	vulgaridad	f
eng	vulgarity	Noun	tr		sqi	lapërdhi	f
eng	vulgarize	Verb	tr	To make something vulgar	ell	εκχυδαΐζω	sc=Grek
eng	vulgarize	Verb	tr	To make something vulgar	fin	vulgaaristaa
eng	vulgarize	Verb	tr	To make something vulgar	kat	გავულგარულება
eng	vulgarize	Verb	tr	To make something vulgar	kat	გაუხამსება
eng	vulnerability	Noun	tr	computing: type of weakness	cat	vulnerabilitat	f
eng	vulnerability	Noun	tr	computing: type of weakness	deu	Schwachstelle	f
eng	vulnerability	Noun	tr	computing: type of weakness	deu	Sicherheitslücke	f
eng	vulnerability	Noun	tr	computing: type of weakness	fin	haavoittuvuus
eng	vulnerability	Noun	tr	computing: type of weakness	fra	vulnérabilité	f
eng	vulnerability	Noun	tr	computing: type of weakness	glg	vulnerabilidade	f
eng	vulnerability	Noun	tr	computing: type of weakness	ita	vulnerabilità	f
eng	vulnerability	Noun	tr	computing: type of weakness	jpn	脆弱性	tr=ぜいじゃくせい, zeijakusei
eng	vulnerability	Noun	tr	computing: type of weakness	por	vulnerabilidade	f
eng	vulnerability	Noun	tr	computing: type of weakness	ron	vulnerabilitate	f
eng	vulnerability	Noun	tr	computing: type of weakness	rus	уязви́мость
eng	vulnerability	Noun	tr	computing: type of weakness	spa	vulnerabilidade	f
eng	vulnerability	Noun	tr	computing: type of weakness	swe	sårbarhet	c
eng	vulnerability	Noun	tr	computing: type of weakness	tur	yaralanabilirlik
eng	vulnerability	Noun	tr	specific weakness	ell	αδυναμία	f
eng	vulnerability	Noun	tr	specific weakness	fin	heikkous
eng	vulnerability	Noun	tr	specific weakness	glg	vulnerabilidade	f
eng	vulnerability	Noun	tr	specific weakness	spa	vulnerabilidad	f
eng	vulnerability	Noun	tr	state of being vulnerable	bel	уразлі́васць	f
eng	vulnerability	Noun	tr	state of being vulnerable	bul	уязви́мост	f
eng	vulnerability	Noun	tr	state of being vulnerable	cat	vulnerabilitat	f
eng	vulnerability	Noun	tr	state of being vulnerable	ces	zranitelnost	f
eng	vulnerability	Noun	tr	state of being vulnerable	cmn	脆弱性	tr=cuìruòxìng	sc=Hani
eng	vulnerability	Noun	tr	state of being vulnerable	deu	Verletzbarkeit	f
eng	vulnerability	Noun	tr	state of being vulnerable	deu	Verletzlichkeit	f
eng	vulnerability	Noun	tr	state of being vulnerable	deu	Verwundbarkeit	f
eng	vulnerability	Noun	tr	state of being vulnerable	deu	Vulnerabilität	f
eng	vulnerability	Noun	tr	state of being vulnerable	ell	ευπάθεια	f
eng	vulnerability	Noun	tr	state of being vulnerable	ell	τρωτότητα	f
eng	vulnerability	Noun	tr	state of being vulnerable	fas	آسیب‌پذیری	tr=âsib-paziri	sc=fa-Arab
eng	vulnerability	Noun	tr	state of being vulnerable	fin	haavoittuvuus
eng	vulnerability	Noun	tr	state of being vulnerable	fra	vulnérabilité	f
eng	vulnerability	Noun	tr	state of being vulnerable	gle	leochaileacht	f
eng	vulnerability	Noun	tr	state of being vulnerable	glg	vulnerabilidade	f
eng	vulnerability	Noun	tr	state of being vulnerable	glv	so-lhottaght	f
eng	vulnerability	Noun	tr	state of being vulnerable	hbs	rànjivōst	f
eng	vulnerability	Noun	tr	state of being vulnerable	hbs	ра̀њиво̄ст	f
eng	vulnerability	Noun	tr	state of being vulnerable	ita	vulnerabilità	f
eng	vulnerability	Noun	tr	state of being vulnerable	jpn	脆弱性	tr=ぜいじゃくせい, zeijakusei	sc=Jpan
eng	vulnerability	Noun	tr	state of being vulnerable	kat	დაუცველობა	sc=Geor
eng	vulnerability	Noun	tr	state of being vulnerable	kat	მოწყვლადობა	sc=Geor
eng	vulnerability	Noun	tr	state of being vulnerable	kor	취약성
eng	vulnerability	Noun	tr	state of being vulnerable	mkd	ранливост	f
eng	vulnerability	Noun	tr	state of being vulnerable	nld	kwetsbaarheid	f
eng	vulnerability	Noun	tr	state of being vulnerable	nld	zwakke plek	f
eng	vulnerability	Noun	tr	state of being vulnerable	pol	wrażliwość	f
eng	vulnerability	Noun	tr	state of being vulnerable	por	vulnerabilidade	f
eng	vulnerability	Noun	tr	state of being vulnerable	ron	vulnerabilitate	f
eng	vulnerability	Noun	tr	state of being vulnerable	rus	рани́мость	f
eng	vulnerability	Noun	tr	state of being vulnerable	rus	уязви́мость	f
eng	vulnerability	Noun	tr	state of being vulnerable	slk	zraniteľnosť	f
eng	vulnerability	Noun	tr	state of being vulnerable	slv	ranljivost	f
eng	vulnerability	Noun	tr	state of being vulnerable	spa	vulnerabilidad	f
eng	vulnerability	Noun	tr	state of being vulnerable	swe	sårbarhet	c
eng	vulnerability	Noun	tr	state of being vulnerable	tur	yaralanabilirlik
eng	vulnerability	Noun	tr	state of being vulnerable	ukr	уразли́вість	f
eng	vulnerable	Adjective	tr	exposed to attack	ara	ضَعِيْف
eng	vulnerable	Adjective	tr	exposed to attack	ara	عرضة
eng	vulnerable	Adjective	tr	exposed to attack	ara	عُرْضَة لِلْجَرْح
eng	vulnerable	Adjective	tr	exposed to attack	ara	هَشّ
eng	vulnerable	Adjective	tr	exposed to attack	bel	уразлі́вы
eng	vulnerable	Adjective	tr	exposed to attack	bul	уязви́м
eng	vulnerable	Adjective	tr	exposed to attack	cat	vulnerable
eng	vulnerable	Adjective	tr	exposed to attack	ces	zranitelný	m
