	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	deu	Uganderin	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	deu	Ugander	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	epo	ugandanino
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	epo	ugandano
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	fin	ugandalainen
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	fra	Ougandaise	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	fra	Ougandais	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	fra	Ougandien	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	fra	Ougandienne	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	gle	Ugandach	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	glg	ugandesa	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	glg	ugandés	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	ita	ugandese	m	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	nld	Oegandees	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	nld	Oegandese	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	nld	Ugandees	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	nld	Ugandese	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	nno	ugandar	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	nob	ugander	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	pol	Ugandyjczyk	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	pol	Ugandyjka	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	por	ugandense	m	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	rus	уганди́ец	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	rus	уганди́йка	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	spa	ugandesa	f
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	spa	ugandés	m
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	swa	Mganda
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	swe	ugandier	c
eng	Ugandan	Noun	tr	A person from Uganda or of Ugandan descent	tur	Ugandalı
eng	Uganda	Proper noun	tr	Republic of Uganda	afr	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	amh	ዩጋንዳ
eng	Uganda	Proper noun	tr	Republic of Uganda	ara	أُوغَنْدَا	f	tr=ʾuḡandā
eng	Uganda	Proper noun	tr	Republic of Uganda	ara	أُوغَنْدَة	f	tr=ʾuḡanda
eng	Uganda	Proper noun	tr	Republic of Uganda	ast	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	aze	Uqanda
eng	Uganda	Proper noun	tr	Republic of Uganda	bel	Уга́нда	f
eng	Uganda	Proper noun	tr	Republic of Uganda	ben	উগান্ডা
eng	Uganda	Proper noun	tr	Republic of Uganda	bre	Ouganda
eng	Uganda	Proper noun	tr	Republic of Uganda	bul	Уга́нда	f
eng	Uganda	Proper noun	tr	Republic of Uganda	cat	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	ces	Uganda	f
eng	Uganda	Proper noun	tr	Republic of Uganda	ckb	ئوگاندا
eng	Uganda	Proper noun	tr	Republic of Uganda	cmn	乌干达	tr=Wūgāndá
eng	Uganda	Proper noun	tr	Republic of Uganda	cmn	烏干達
eng	Uganda	Proper noun	tr	Republic of Uganda	dan	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	deu	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	din	Yuganda
eng	Uganda	Proper noun	tr	Republic of Uganda	div	ޔުގެންޑާ
eng	Uganda	Proper noun	tr	Republic of Uganda	ell	Ουγκάντα	f
eng	Uganda	Proper noun	tr	Republic of Uganda	epo	Ugando
eng	Uganda	Proper noun	tr	Republic of Uganda	est	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	fao	Uganda	n
eng	Uganda	Proper noun	tr	Republic of Uganda	fas	اوگاندا	tr=ugândâ
eng	Uganda	Proper noun	tr	Republic of Uganda	fin	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	fra	Ouganda
eng	Uganda	Proper noun	tr	Republic of Uganda	gle	Poblacht Uganda	f
eng	Uganda	Proper noun	tr	Republic of Uganda	gle	Uganda	m
eng	Uganda	Proper noun	tr	Republic of Uganda	glg	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	hau	Yuganda
eng	Uganda	Proper noun	tr	Republic of Uganda	hbs	Uganda	f
eng	Uganda	Proper noun	tr	Republic of Uganda	hbs	Уганда	f
eng	Uganda	Proper noun	tr	Republic of Uganda	heb	אוגנדה	n	tr=ugáneda
eng	Uganda	Proper noun	tr	Republic of Uganda	hin	युगांडा
eng	Uganda	Proper noun	tr	Republic of Uganda	hun	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	hye	Ուգանդա
eng	Uganda	Proper noun	tr	Republic of Uganda	ina	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	ita	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	jpn	ウガンダ	tr=Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	kam	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	kan	ಉಗಾಂಡ
eng	Uganda	Proper noun	tr	Republic of Uganda	kat	უგანდა
eng	Uganda	Proper noun	tr	Republic of Uganda	kaz	Уганда
eng	Uganda	Proper noun	tr	Republic of Uganda	khm	អ៊ូហ្គង់ដា
eng	Uganda	Proper noun	tr	Republic of Uganda	kik	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	kin	Ubuganda
eng	Uganda	Proper noun	tr	Republic of Uganda	kir	Уганда
eng	Uganda	Proper noun	tr	Republic of Uganda	kis	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	kln	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	kmr	Ûganda
eng	Uganda	Proper noun	tr	Republic of Uganda	kor	^우간다
eng	Uganda	Proper noun	tr	Republic of Uganda	laj	yùgándà
eng	Uganda	Proper noun	tr	Republic of Uganda	lao	ອູການດາ
eng	Uganda	Proper noun	tr	Republic of Uganda	lav	Uganda	f
eng	Uganda	Proper noun	tr	Republic of Uganda	lit	Uganda	f
eng	Uganda	Proper noun	tr	Republic of Uganda	luo	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	luy	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	mal	ഉഗാണ്ട
eng	Uganda	Proper noun	tr	Republic of Uganda	mer	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	mkd	Уга́нда	f
eng	Uganda	Proper noun	tr	Republic of Uganda	mlt	l-Uganda	f
eng	Uganda	Proper noun	tr	Republic of Uganda	mon	Уганда
eng	Uganda	Proper noun	tr	Republic of Uganda	mri	Ukānga
eng	Uganda	Proper noun	tr	Republic of Uganda	mya	ယူဂန်းဒါး
eng	Uganda	Proper noun	tr	Republic of Uganda	nav	Yogénda
eng	Uganda	Proper noun	tr	Republic of Uganda	nld	Oeganda	n
eng	Uganda	Proper noun	tr	Republic of Uganda	nld	Uganda	n
eng	Uganda	Proper noun	tr	Republic of Uganda	nno	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	nob	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	nrf	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	ori	ଉଗାଣ୍ଡା
eng	Uganda	Proper noun	tr	Republic of Uganda	pol	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	por	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	ron	Uganda	f
eng	Uganda	Proper noun	tr	Republic of Uganda	rus	Уга́нда	f
eng	Uganda	Proper noun	tr	Republic of Uganda	spa	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	swa	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	swe	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	tam	உகாண்டா
eng	Uganda	Proper noun	tr	Republic of Uganda	tat	Уганда
eng	Uganda	Proper noun	tr	Republic of Uganda	tel	ఉగాండా
eng	Uganda	Proper noun	tr	Republic of Uganda	tgk	Уганда
eng	Uganda	Proper noun	tr	Republic of Uganda	tgl	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	tha	ยูกันดา
eng	Uganda	Proper noun	tr	Republic of Uganda	tuk	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	tur	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	uig	ئۇگاندا
eng	Uganda	Proper noun	tr	Republic of Uganda	ukr	Уга́нда	f
eng	Uganda	Proper noun	tr	Republic of Uganda	uzb	Uganda
eng	Uganda	Proper noun	tr	Republic of Uganda	vie	U-gan-đa
eng	Uganda	Proper noun	tr	Republic of Uganda	yor	Uganda
eng	ugari	Noun	tr	''Plebidonax deltoides''	cmn	三角斧蛤	tr=sānjiǎofǔgé
eng	ugari	Noun	tr	''Plebidonax deltoides''	yxg	yūgārī
eng	Ugaritic	Adjective	tr	pertaining to the ancient city of Ugarit	ces	ugaritský
eng	Ugaritic	Adjective	tr	pertaining to the ancient city of Ugarit	deu	ugaritisch
eng	Ugaritic	Adjective	tr	pertaining to the ancient city of Ugarit	fas	اوگاریتی	tr=ugâriti
eng	Ugaritic	Adjective	tr	pertaining to the ancient city of Ugarit	heb	אוגריתי	m	tr=ugariti
eng	Ugaritic	Adjective	tr	pertaining to the ancient city of Ugarit	pol	ugarycki	m
eng	Ugaritic	Adjective	tr	pertaining to the ancient city of Ugarit	rus	угаритский
eng	Ugaritic	Proper noun	tr	language	ces	ugaritština	f
eng	Ugaritic	Proper noun	tr	language	deu	Ugaritisch	n
eng	Ugaritic	Proper noun	tr	language	fas	اوگاریتی	tr=ugâriti
eng	Ugaritic	Proper noun	tr	language	fin	ugarit
eng	Ugaritic	Proper noun	tr	language	heb	אוגריתית	f	tr=ugaritit
eng	Ugaritic	Proper noun	tr	language	ita	ugaritico	m
eng	Ugaritic	Proper noun	tr	language	pol	ugarycki	m
eng	Ugaritic	Proper noun	tr	language	rus	угаритский
eng	Ugaritic	Proper noun	tr	language	swe	ugaritiska	c
eng	ugg boot	Noun	tr	boot	cmn	UGG靴子	tr=yū-jī-jī xuēzi	sc=Hani
eng	ugg boot	Noun	tr	boot	fin	lammastossu
eng	ugg boot	Noun	tr	boot	rus	у́гги
eng	ugg boot	Noun	tr	boot	spa	botas ugg	f
eng	ugh	Interjection	tr	to express disgust	ara	يَع
eng	ugh	Interjection	tr	to express disgust	ces	fuj
eng	ugh	Interjection	tr	to express disgust	cmn	呸	tr=pēi	sc=Hani
eng	ugh	Interjection	tr	to express disgust	cmn	哎	tr=āi	sc=Hani
eng	ugh	Interjection	tr	to express disgust	cmn	哎呀	tr=āiyā	sc=Hani
eng	ugh	Interjection	tr	to express disgust	cmn	唉	tr=ài	sc=Hani
eng	ugh	Interjection	tr	to express disgust	cmn	啐	tr=cuì	sc=Hani
eng	ugh	Interjection	tr	to express disgust	cmn	恶心	tr=ěxin	sc=Hani
eng	ugh	Interjection	tr	to express disgust	cmn	惡心	sc=Hani
eng	ugh	Interjection	tr	to express disgust	cym	ych
eng	ugh	Interjection	tr	to express disgust	deu	igitt
eng	ugh	Interjection	tr	to express disgust	deu	pfui
eng	ugh	Interjection	tr	to express disgust	ell	αχ
eng	ugh	Interjection	tr	to express disgust	epo	aĉ
eng	ugh	Interjection	tr	to express disgust	fas	ایش	sc=fa-Arab
eng	ugh	Interjection	tr	to express disgust	fin	hyh
eng	ugh	Interjection	tr	to express disgust	fra	beurk
eng	ugh	Interjection	tr	to express disgust	heb	אִיכְס	tr=ikhs
eng	ugh	Interjection	tr	to express disgust	heb	פוּי	tr=fui
eng	ugh	Interjection	tr	to express disgust	ido	uf
eng	ugh	Interjection	tr	to express disgust	ita	che schifo
eng	ugh	Interjection	tr	to express disgust	jpn	うっ	tr=u'	sc=Jpan
eng	ugh	Interjection	tr	to express disgust	jpn	げ	tr=ge
eng	ugh	Interjection	tr	to express disgust	jpn	ゲ	tr=ge
eng	ugh	Interjection	tr	to express disgust	jpn	げっ	tr=ge'
eng	ugh	Interjection	tr	to express disgust	jpn	ゲッ	tr=ge'
eng	ugh	Interjection	tr	to express disgust	jpn	わっ	tr=wa'	sc=Jpan
eng	ugh	Interjection	tr	to express disgust	msa	ee
eng	ugh	Interjection	tr	to express disgust	nld	bah
eng	ugh	Interjection	tr	to express disgust	pol	fu
eng	ugh	Interjection	tr	to express disgust	por	agh
eng	ugh	Interjection	tr	to express disgust	ron	câh
eng	ugh	Interjection	tr	to express disgust	rus	бе
eng	ugh	Interjection	tr	to express disgust	rus	тьфу
eng	ugh	Interjection	tr	to express disgust	rus	уф
eng	ugh	Interjection	tr	to express disgust	rus	фе
eng	ugh	Interjection	tr	to express disgust	rus	фи
eng	ugh	Interjection	tr	to express disgust	rus	фу
eng	ugh	Interjection	tr	to express disgust	spa	aj
eng	ugh	Interjection	tr	to express disgust	spa	fuchi
eng	ugh	Interjection	tr	to express disgust	spa	fúchila
eng	ugh	Interjection	tr	to express disgust	spa	guácala
eng	ugh	Interjection	tr	to express disgust	spa	puf
eng	ugh	Interjection	tr	to express disgust	swe	usch
eng	ugh	Interjection	tr	to express disgust	tgl	yak
eng	ugh	Interjection	tr	to express disgust	tur	ıı
eng	uglification	Noun	tr	the process of being made ugly or uglified	deu	Entstellung	f
eng	uglification	Noun	tr	the process of being made ugly or uglified	deu	Hässlichmachung	f
eng	uglification	Noun	tr	the process of being made ugly or uglified	deu	Häßlichmachung	f
eng	uglification	Noun	tr	the process of being made ugly or uglified	por	enfeamento	m
eng	uglification	Noun	tr	the process of being made ugly or uglified	por	enfeiamento	m
eng	uglification	Noun	tr	the process of being made ugly or uglified	swe	förfulning	c
eng	uglify	Verb	tr	to make ugly	deu	hässlich machen
eng	uglify	Verb	tr	to make ugly	deu	häßlich machen
eng	uglify	Verb	tr	to make ugly	deu	verunstalten
eng	uglify	Verb	tr	to make ugly	fra	enlaidir
eng	uglify	Verb	tr	to make ugly	ido	ledeskar
eng	uglify	Verb	tr	to make ugly	jpn	醜い	alt=醜くする	tr=minikuku suru
eng	uglify	Verb	tr	to make ugly	jpn	醜化	alt=醜化する	tr=shūka suru
eng	uglify	Verb	tr	to make ugly	lat	dēformāre
eng	uglify	Verb	tr	to make ugly	por	enfear
eng	uglify	Verb	tr	to make ugly	spa	afear
eng	uglify	Verb	tr	to make ugly	swe	förfula
eng	uglify	Verb	tr	to make ugly	zho	醜化	tr=chǒuhuà
eng	ugliness	Noun	tr	condition of being ugly	ast	feúra	f
eng	ugliness	Noun	tr	condition of being ugly	cat	lletgesa	f
eng	ugliness	Noun	tr	condition of being ugly	cat	lletjor	f
eng	ugliness	Noun	tr	condition of being ugly	ces	ošklivost	f
eng	ugliness	Noun	tr	condition of being ugly	ckb	ناشرینی
eng	ugliness	Noun	tr	condition of being ugly	cym	hagrwch	m
eng	ugliness	Noun	tr	condition of being ugly	cym	hyllter	m
eng	ugliness	Noun	tr	condition of being ugly	dan	grimhed	c
eng	ugliness	Noun	tr	condition of being ugly	deu	Hässlichkeit	f
eng	ugliness	Noun	tr	condition of being ugly	epo	malbeleco
eng	ugliness	Noun	tr	condition of being ugly	fas	زشتی
eng	ugliness	Noun	tr	condition of being ugly	fas	قبح
eng	ugliness	Noun	tr	condition of being ugly	fin	rumuus
eng	ugliness	Noun	tr	condition of being ugly	fra	laideur	f
eng	ugliness	Noun	tr	condition of being ugly	gle	gráinneacht	f
eng	ugliness	Noun	tr	condition of being ugly	glg	fealdade	f
eng	ugliness	Noun	tr	condition of being ugly	hun	csúnyaság
eng	ugliness	Noun	tr	condition of being ugly	ita	bruttezza	f
eng	ugliness	Noun	tr	condition of being ugly	jpn	醜	tr=しゅう, shū
eng	ugliness	Noun	tr	condition of being ugly	kor	추함
eng	ugliness	Noun	tr	condition of being ugly	lat	dēfōrmitās	f
eng	ugliness	Noun	tr	condition of being ugly	lat	turpitūdō	f
eng	ugliness	Noun	tr	condition of being ugly	lav	neglītums	m
eng	ugliness	Noun	tr	condition of being ugly	nld	lelijkheid	f
eng	ugliness	Noun	tr	condition of being ugly	pol	brzydota	f
eng	ugliness	Noun	tr	condition of being ugly	por	fealdade	f
eng	ugliness	Noun	tr	condition of being ugly	por	feiura	f
eng	ugliness	Noun	tr	condition of being ugly	rus	уро́дство	n
eng	ugliness	Noun	tr	condition of being ugly	spa	fealdad	f
eng	ugliness	Noun	tr	condition of being ugly	swe	fulhet	c
eng	ugliness	Noun	tr	condition of being ugly	tur	çirkinlik
eng	ugliness	Noun	tr	unsightly or frightful object	epo	malbelaĵo
eng	ugliness	Noun	tr	unsightly or frightful object	fin	kauhistus
eng	ugliness	Noun	tr	unsightly or frightful object	pol	brzydota	f
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	ara	نَرَنْج	m
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	cmn	牙买加丑橘	tr=yámǎijiā chǒujú	sc=Hani
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	cmn	牙買加醜橘	sc=Hani
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	dan	ugli	c
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	deu	Ugli
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	fin	rumeliini
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	fin	ugli
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	fra	ugli
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	glg	ghugli
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	hun	ugli
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	hun	ugligyümölcs
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	ita	mapo	m
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	jpn	アグリフルーツ	tr=agurifurūtsu	sc=Jpan
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	nld	ugli	m
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	nor	ugli
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	por	ugli-fruit	f
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	rus	угли
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	spa	ugli
eng	ugli	Noun	tr	cross between a tangerine and grapefruit	swe	ugli
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	ang	unfæġer
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	cmn	难听	tr=nántīng
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	cmn	難聽
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	dan	grim
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	dan	ubehagelig
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	epo	malplaĉa
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	fin	paha
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	fin	ruma
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	gla	grànnda
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	gle	gránna
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	hun	csúnya
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	nor	ekkel
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	nor	stygg
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	nor	vemmelig
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	ron	neplăcut
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	yue	肉酸	tr=juk6 syun1
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	yue	难听	tr=naan4 teng1
eng	ugly	Adjective	tr	displeasing to the ear or some other sense	yue	難聽
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ang	unfæġer
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ara	بَشِع
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ara	قَبِيح
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ary	خايب	tr=ḵāyib
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	arz	شنيع	tr=šanīʕ
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ast	feu
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	aze	çirkin
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	aze	eybəcər
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	bcl	makanos
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	bel	бры́дкі
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	bel	пачва́рны
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ben	বিশ্রী
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	bul	гро́зен
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	cat	lleig
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ccc	mache'c̈homa
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ces	ošklivý
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ces	škaredý
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	che	ирча
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	chr	ᎤᏁᎩᎸᏗ
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ckb	ناحەز
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ckb	ناشیرین
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	cmn	丑	tr=chǒu
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	cmn	丑陋	tr=chǒulòu
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	cmn	媸	tr=chī
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	cmn	醜
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	cmn	醜陋
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	cmn	难看	tr=nánkàn
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	cmn	難看
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	csm	heceŋ·-a-
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	cym	hyll
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	dan	grim
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	deu	hässlich
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	dlm	brot
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	ell	άσχημος
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	epo	malbela
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	est	inetu
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	eus	ezain
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	eus	itsusi
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	eus	zatar
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	fao	ljótur
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	fas	بدقیافه	tr=bad-qiyâfe
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	fas	بی‌ریخت	tr=bi-rikht
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	fas	زشت	tr=zešt
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	fin	ruma
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	fra	laid
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	fra	moche
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	fra	vilain
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	gla	grànnda
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	gle	gránna
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	glg	feo
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	glg	laido	m
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	grc	δυσειδής
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	grn	vai	p	m	f
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	hat	lèd
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	hau	mummuna
eng	ugly	Adjective	tr	displeasing to the eye; not aesthetically pleasing	haw	pupuka
