	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	biathlete	Noun	tr	athlete in biathlon	hun	biatlonista
eng	biathlete	Noun	tr	athlete in biathlon	pol	biathlonista	m
eng	biathlete	Noun	tr	athlete in biathlon	ron	biatlonistă	f
eng	biathlete	Noun	tr	athlete in biathlon	ron	biatlonist	m
eng	biathlete	Noun	tr	athlete in biathlon	rus	биатлони́ст	m
eng	biathlete	Noun	tr	athlete in biathlon	rus	биатлони́стка	f
eng	biathlete	Noun	tr	athlete in biathlon	swe	skidskytt	c
eng	biathlon	Noun	tr	winter sport	bul	биатло́н	m
eng	biathlon	Noun	tr	winter sport	cat	biatló	m
eng	biathlon	Noun	tr	winter sport	ces	biatlon	m
eng	biathlon	Noun	tr	winter sport	cmn	两项比赛	tr=liǎng xiàng bǐsài
eng	biathlon	Noun	tr	winter sport	cmn	两项竞赛	tr=liǎng xiàng jìngsài
eng	biathlon	Noun	tr	winter sport	cmn	兩項比賽
eng	biathlon	Noun	tr	winter sport	cmn	兩項競賽
eng	biathlon	Noun	tr	winter sport	cmn	冬季两项	tr=dōngjì liǎng xiàng
eng	biathlon	Noun	tr	winter sport	cmn	冬季兩項
eng	biathlon	Noun	tr	winter sport	dan	skiskydning	c
eng	biathlon	Noun	tr	winter sport	deu	Biathlon	n
eng	biathlon	Noun	tr	winter sport	est	laskesuusatamine
eng	biathlon	Noun	tr	winter sport	fin	ampumahiihto
eng	biathlon	Noun	tr	winter sport	fra	biathlon	m
eng	biathlon	Noun	tr	winter sport	gle	dé-atlan	m
eng	biathlon	Noun	tr	winter sport	hun	biatlon
eng	biathlon	Noun	tr	winter sport	ita	biathlon
eng	biathlon	Noun	tr	winter sport	jpn	バイアスロン	tr=baiasuron
eng	biathlon	Noun	tr	winter sport	kor	바이애슬론
eng	biathlon	Noun	tr	winter sport	lav	biatlons	m
eng	biathlon	Noun	tr	winter sport	nld	biatlon	m
eng	biathlon	Noun	tr	winter sport	nno	skiskyting	f
eng	biathlon	Noun	tr	winter sport	nob	skiskyting	m	f
eng	biathlon	Noun	tr	winter sport	pol	biathlon	m
eng	biathlon	Noun	tr	winter sport	por	biatlo
eng	biathlon	Noun	tr	winter sport	ron	biatlon
eng	biathlon	Noun	tr	winter sport	rus	биатло́н	m
eng	biathlon	Noun	tr	winter sport	spa	biatlón	m
eng	biathlon	Noun	tr	winter sport	swe	skidskytte
eng	biathlon	Noun	tr	winter sport	ukr	біатло́н	m
eng	biaxial	Adjective	tr	having two axes	fra	biaxe
eng	biaxial	Adjective	tr	having two axes	fra	biaxial
eng	biaxial	Adjective	tr	having two axes	gle	dé-aiseach
eng	biaxial	Adjective	tr	having two axes	msa	dwipaksi
eng	biaxial	Adjective	tr	having two axes	pol	dwuosiowy
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	bul	бибимба́п	m
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	ces	pibimbap	m
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	cmn	朝鮮拌飯	sc=Hani
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	cmn	朝鲜拌饭	tr=Cháoxiǎn bànfàn	sc=Hani
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	deu	Bibimbap
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	epo	bibimbapo
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	fin	bibimbap
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	fra	bibimbap	m
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	glg	bibimbap	m
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	hun	bibimbap
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	ind	bibimbap
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	ita	bibimbap	m
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	jpn	ビビンバ	tr=bibinba
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	kor	비빔밥	sc=Kore
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	nld	bibimbap
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	nor	bibimbap	m
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	pol	bibimbap	m
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	por	bibimbap	m
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	rus	пибимпа́п	m
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	spa	bibimbap	m
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	swe	bi bim bap
eng	bibimbap	Noun	tr	Korean dish of white rice topped with vegetables, beef, a whole egg, and gochujang	tha	พีบิมบับ
eng	bible	Noun	tr	comprehensive manual	afr	bybel
eng	bible	Noun	tr	comprehensive manual	aze	bible
eng	bible	Noun	tr	comprehensive manual	bul	библия
eng	bible	Noun	tr	comprehensive manual	ces	bible	f
eng	bible	Noun	tr	comprehensive manual	cym	Beibl
eng	bible	Noun	tr	comprehensive manual	deu	Bibel	f
eng	bible	Noun	tr	comprehensive manual	ell	βίβλος	f
eng	bible	Noun	tr	comprehensive manual	ell	βύβλος
eng	bible	Noun	tr	comprehensive manual	epo	Biblio
eng	bible	Noun	tr	comprehensive manual	est	piibel
eng	bible	Noun	tr	comprehensive manual	fin	raamattu
eng	bible	Noun	tr	comprehensive manual	fra	Bible	f
eng	bible	Noun	tr	comprehensive manual	gle	bíobla	f
eng	bible	Noun	tr	comprehensive manual	hbs	Biblija	f
eng	bible	Noun	tr	comprehensive manual	hbs	Sveto Pismo	n
eng	bible	Noun	tr	comprehensive manual	hbs	Библија	f	sc=Cyrl
eng	bible	Noun	tr	comprehensive manual	hbs	Свето Писмо	n	sc=Cyrl
eng	bible	Noun	tr	comprehensive manual	hun	biblia
eng	bible	Noun	tr	comprehensive manual	hun	kézikönyv
eng	bible	Noun	tr	comprehensive manual	ido	biblo
eng	bible	Noun	tr	comprehensive manual	ina	biblia
eng	bible	Noun	tr	comprehensive manual	ind	Alkitab
eng	bible	Noun	tr	comprehensive manual	jpn	虎の巻	tr=tora no maki
eng	bible	Noun	tr	comprehensive manual	kor	성경
eng	bible	Noun	tr	comprehensive manual	kor	성서
eng	bible	Noun	tr	comprehensive manual	lav	Bībele	f
eng	bible	Noun	tr	comprehensive manual	lit	Biblija	f
eng	bible	Noun	tr	comprehensive manual	msa	Alkitab
eng	bible	Noun	tr	comprehensive manual	nld	bijbel
eng	bible	Noun	tr	comprehensive manual	pol	Biblia	f
eng	bible	Noun	tr	comprehensive manual	por	Bíblia	f
eng	bible	Noun	tr	comprehensive manual	ron	Biblie	f
eng	bible	Noun	tr	comprehensive manual	rus	би́блия	f
eng	bible	Noun	tr	comprehensive manual	spa	biblia	f
eng	bible	Noun	tr	comprehensive manual	sqi	Bibël	f
eng	bible	Noun	tr	comprehensive manual	swe	bibel	c
eng	bible	Noun	tr	comprehensive manual	tha	คัมภีร์ไบเบิล	tr=Khạmp̣hīr̒ bịbeil
eng	bible	Noun	tr	comprehensive manual	tur	İncil
eng	bible society	Noun	tr	bible society	nld	Bijbelgenootschap	n
eng	bible society	Noun	tr	bible society	nno	bibelselskap	n
eng	bible society	Noun	tr	bible society	nob	bibelselskap	n
eng	biblical	Adjective	tr	in accordance with the teachings of the Bible	fin	raamatullinen
eng	biblical	Adjective	tr	in accordance with the teachings of the Bible	fra	biblique
eng	biblical	Adjective	tr	in accordance with the teachings of the Bible	nld	bijbels
eng	biblical	Adjective	tr	in accordance with the teachings of the Bible	por	bíblico
eng	biblical	Adjective	tr	in accordance with the teachings of the Bible	rus	библе́йский
eng	biblical	Adjective	tr	in accordance with the teachings of the Bible	spa	bíblico
eng	biblical	Adjective	tr	in accordance with the teachings of the Bible	vol	bibik
eng	biblical	Adjective	tr	of or relating to the Bible	ara	إنْجِيلِيّ
eng	biblical	Adjective	tr	of or relating to the Bible	ara	تَوْرَاتِيّ
eng	biblical	Adjective	tr	of or relating to the Bible	bel	бібле́йны
eng	biblical	Adjective	tr	of or relating to the Bible	bel	бібле́йскі
eng	biblical	Adjective	tr	of or relating to the Bible	bel	біблі́йны
eng	biblical	Adjective	tr	of or relating to the Bible	bul	библе́йски
eng	biblical	Adjective	tr	of or relating to the Bible	cat	bíblic
eng	biblical	Adjective	tr	of or relating to the Bible	ces	biblický
eng	biblical	Adjective	tr	of or relating to the Bible	cmn	圣经	tr=shèngjīng de	alt=圣经的	sc=Hani
eng	biblical	Adjective	tr	of or relating to the Bible	cmn	聖經	alt=聖經的	sc=Hani
eng	biblical	Adjective	tr	of or relating to the Bible	dan	bibelsk
eng	biblical	Adjective	tr	of or relating to the Bible	deu	biblisch
eng	biblical	Adjective	tr	of or relating to the Bible	ell	βιβλικός	sc=Grek
eng	biblical	Adjective	tr	of or relating to the Bible	epo	biblia
eng	biblical	Adjective	tr	of or relating to the Bible	fao	bíbilskur
eng	biblical	Adjective	tr	of or relating to the Bible	fas	کتاب‌مقدسی	tr=ketâb-e-moqaddasi
eng	biblical	Adjective	tr	of or relating to the Bible	fin	raamatullinen
eng	biblical	Adjective	tr	of or relating to the Bible	fra	biblique
eng	biblical	Adjective	tr	of or relating to the Bible	glg	bíblico	m
eng	biblical	Adjective	tr	of or relating to the Bible	hbs	bìblījskī
eng	biblical	Adjective	tr	of or relating to the Bible	hbs	бѝблӣјскӣ
eng	biblical	Adjective	tr	of or relating to the Bible	heb	מִקְרָאִי	tr=miqra'í
