	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Vajrayana	Proper noun	tr	school of Buddhism	cmn	密宗	tr=mìzōng
eng	Vajrayana	Proper noun	tr	school of Buddhism	deu	Vajrayana	n
eng	Vajrayana	Proper noun	tr	school of Buddhism	deu	Wadschrajana	n
eng	Vajrayana	Proper noun	tr	school of Buddhism	ind	Bajrayana
eng	Vakulabharanam	Proper noun	tr	a raga	kan	ವಕುಳಾಭರಣ
eng	Vakulabharanam	Proper noun	tr	a raga	san	वकुळाभरणम्
eng	Vakulabharanam	Proper noun	tr	a raga	tam	வகுளாபரணம்
eng	Vakulabharanam	Proper noun	tr	a raga	tel	వకుళాభరణం
eng	Valadez	Proper noun	tr		spa	Valadez
eng	Valais	Proper noun	tr	Swiss canton	deu	Wallis	n
eng	Valais	Proper noun	tr	Swiss canton	epo	Valezo
eng	Valais	Proper noun	tr	Swiss canton	fra	Valais	m
eng	Valais	Proper noun	tr	Swiss canton	frp	Valês
eng	Valais	Proper noun	tr	Swiss canton	ita	Vallese	m
eng	Valais	Proper noun	tr	Swiss canton	jpn	ヴァリス州	tr=Varisu-shū
eng	Valais	Proper noun	tr	Swiss canton	jpn	ヴァレー州	tr=Varē-shū
eng	Valais	Proper noun	tr	Swiss canton	nld	Wallis	n
eng	Valais	Proper noun	tr	Swiss canton	roh	Vallais
eng	Valandovo	Proper noun	tr	a city in the Republic of Macedonia	bul	Вала́ндово	n
eng	Valandovo	Proper noun	tr	a city in the Republic of Macedonia	mkd	Вала́ндово	n
eng	Valdastico	Proper noun	tr	town in Italy	cim	Astetal
eng	Valdastico	Proper noun	tr	town in Italy	lat	Vallis Astici
eng	Valdastico	Proper noun	tr	town in Italy	vec	Valdastego
eng	Valdastico	Proper noun	tr	town in Italy	vec	Val d'Astego
eng	Val-de-Marne	Proper noun	tr	department of France	fra	Val-de-Marne	m
eng	Val-de-Marne	Proper noun	tr	department of France	oci	Val de Marna	f
eng	Valdes	Proper noun	tr	surname	ast	Valdés
eng	Valdes	Proper noun	tr	surname	spa	Valdés
eng	Valdes	Proper noun	tr	Valdes, Asturias, Spain	ast	Valdés
eng	Valdes	Proper noun	tr	Valdes, Asturias, Spain	spa	Valdés
eng	Valdez	Proper noun	tr	a city in Alaska	kor	^밸디즈
eng	Valdez	Proper noun	tr	surname	spa	Valdez
eng	Val-d'Oise	Proper noun	tr	department in Île-de-France	cat	Val-d'Oise	f
eng	Val-d'Oise	Proper noun	tr	department in Île-de-France	fra	Val-d'Oise	m
eng	Val-d'Oise	Proper noun	tr	department in Île-de-France	jpn	ヴァル＝ドワーズ	tr=varu=dowāzu-ken	alt=ヴァル＝ドワーズ県
eng	Val-d'Oise	Proper noun	tr	department in Île-de-France	oci	Val-d'Oise	f
eng	Val-d'Oise	Proper noun	tr	department in Île-de-France	pcd	Val-d'Oése	m
eng	Val-d'Or	Proper noun	tr		fra	Val-d'Or
eng	Valence	Proper noun	tr	commune in southeastern France	cat	Valença
eng	Valence	Proper noun	tr	commune in southeastern France	fra	Valence
eng	Valence	Proper noun	tr	commune in southeastern France	hye	Վալանս
eng	Valence	Proper noun	tr	commune in southeastern France	oci	Valença
eng	Valence	Proper noun	tr	commune in southeastern France	rus	Вала́нс
eng	Valencian	Adjective	tr	from or relating to Valencia	cat	valencià
eng	Valencian	Adjective	tr	from or relating to Valencia	fin	valencialainen
eng	Valencian	Adjective	tr	from or relating to Valencia	fra	valencien	m
eng	Valencian	Adjective	tr	from or relating to Valencia	glg	valenciano
eng	Valencian	Adjective	tr	from or relating to Valencia	ita	valenciano
eng	Valencian	Adjective	tr	from or relating to Valencia	ita	valenziano
eng	Valencian	Adjective	tr	from or relating to Valencia	por	valenciano
eng	Valencian	Adjective	tr	from or relating to Valencia	spa	valenciano
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	bul	Валенсия
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	cat	Comunitat Valenciana	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	cat	País Valencià	m
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	cat	València
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	cmn	巴伦西亚自治区	sc=Hani
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	cmn	巴倫西亞自治區	sc=Hani
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	fra	Communauté valencienne	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	fra	Valence	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	glg	Comunidade Valenciana	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	ita	Comunità Valenciana	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	ita	Comunità Valenzana	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	ita	Valencia	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	ita	Valenza	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	ita	Valenzia	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	jpn	バレンシア州	tr=Barenshia shū
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	por	Comunidade Valenciana	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	por	Valência	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	spa	Comunidad Valenciana	f
eng	Valencian Community	Proper noun	tr	autonomous community in Spain	spa	Valencia	f
eng	Valencian	Noun	tr	inhabitant of Valencia	ast	valenciana	f
eng	Valencian	Noun	tr	inhabitant of Valencia	ast	valencianu	m
eng	Valencian	Noun	tr	inhabitant of Valencia	cat	valencià
eng	Valencian	Noun	tr	inhabitant of Valencia	cat	valenciana	f
eng	Valencian	Noun	tr	inhabitant of Valencia	epo	valencianino
eng	Valencian	Noun	tr	inhabitant of Valencia	epo	valenciano
eng	Valencian	Noun	tr	inhabitant of Valencia	fin	valencialainen
eng	Valencian	Noun	tr	inhabitant of Valencia	fra	Valençais	m
eng	Valencian	Noun	tr	inhabitant of Valencia	fra	Valencien	m
eng	Valencian	Noun	tr	inhabitant of Valencia	fra	Valencienne	f
eng	Valencian	Noun	tr	inhabitant of Valencia	fra	Valençois	m
eng	Valencian	Noun	tr	inhabitant of Valencia	glg	valenciano	m
eng	Valencian	Noun	tr	inhabitant of Valencia	ita	valenciana	f
eng	Valencian	Noun	tr	inhabitant of Valencia	ita	valenciano	m
eng	Valencian	Noun	tr	inhabitant of Valencia	por	valenciana	f
eng	Valencian	Noun	tr	inhabitant of Valencia	por	valenciano	m
eng	Valencian	Noun	tr	inhabitant of Valencia	spa	valenciana	f
eng	Valencian	Noun	tr	inhabitant of Valencia	spa	valenciano	m
eng	Valencian	Proper noun	tr	variety of Catalan	cat	valencià	m
eng	Valencian	Proper noun	tr	variety of Catalan	fra	valencien	m
eng	Valencian	Proper noun	tr	variety of Catalan	glg	valenciano	m
eng	Valencian	Proper noun	tr	variety of Catalan	ita	valenciano	m
eng	Valencian	Proper noun	tr	variety of Catalan	oci	valencian	m
eng	Valencian	Proper noun	tr	variety of Catalan	por	valenciano	m
eng	Valencian	Proper noun	tr	variety of Catalan	spa	valenciano	m
eng	Valencia	Proper noun	tr	capital of the Valencian Community	acw	بلنسية	f	tr=balinsiya
eng	Valencia	Proper noun	tr	capital of the Valencian Community	acw	ڤلنسيا	f	tr=valinsiya
eng	Valencia	Proper noun	tr	capital of the Valencian Community	ara	بَلِنْسِيَة	f
eng	Valencia	Proper noun	tr	capital of the Valencian Community	ara	فَالِنْسِيَا	f	tr=falinsiyā
eng	Valencia	Proper noun	tr	capital of the Valencian Community	bul	Вале́нсия	f
eng	Valencia	Proper noun	tr	capital of the Valencian Community	cat	València	f
eng	Valencia	Proper noun	tr	capital of the Valencian Community	cmn	巴伦西亚	tr=Wǎlúnxīyǎ	sc=Hani
eng	Valencia	Proper noun	tr	capital of the Valencian Community	cmn	巴倫西亞	sc=Hani
eng	Valencia	Proper noun	tr	capital of the Valencian Community	epo	Valencio
eng	Valencia	Proper noun	tr	capital of the Valencian Community	eus	Valentzia
eng	Valencia	Proper noun	tr	capital of the Valencian Community	fra	Valence	f
eng	Valencia	Proper noun	tr	capital of the Valencian Community	glg	Valencia	f
eng	Valencia	Proper noun	tr	capital of the Valencian Community	hye	Վալենսիա
eng	Valencia	Proper noun	tr	capital of the Valencian Community	ita	Valencia	f
eng	Valencia	Proper noun	tr	capital of the Valencian Community	jpn	バレンシア	tr=Barenshia
eng	Valencia	Proper noun	tr	capital of the Valencian Community	kor	^발렌시아
eng	Valencia	Proper noun	tr	capital of the Valencian Community	lat	Valentia	f
eng	Valencia	Proper noun	tr	capital of the Valencian Community	pih	Valensyaa
eng	Valencia	Proper noun	tr	capital of the Valencian Community	pol	Walencja
eng	Valencia	Proper noun	tr	capital of the Valencian Community	por	Valência	f
eng	Valencia	Proper noun	tr	capital of the Valencian Community	rus	Вале́нсия	f
eng	Valencia	Proper noun	tr	capital of the Valencian Community	spa	Valencia	f
eng	Valencia	Proper noun	tr	city in Venezuela	bul	Вале́нсия	f
eng	Valencia	Proper noun	tr	city in Venezuela	cat	Valencia	f
eng	Valencia	Proper noun	tr	city in Venezuela	cmn	巴伦西亚	tr=Wǎlúnxīyǎ	sc=Hani
eng	Valencia	Proper noun	tr	city in Venezuela	cmn	巴倫西亞	sc=Hani
eng	Valencia	Proper noun	tr	city in Venezuela	fra	Valencia	f
eng	Valencia	Proper noun	tr	city in Venezuela	ita	Valencia	f
eng	Valencia	Proper noun	tr	city in Venezuela	jpn	バレンシア	tr=Barenshia
eng	Valencia	Proper noun	tr	city in Venezuela	por	Valência	f
eng	Valencia	Proper noun	tr	city in Venezuela	rus	Вале́нсия	f
eng	Valencia	Proper noun	tr	city in Venezuela	spa	Valencia	f
eng	Valenciennes	Proper noun	tr	town	lat	Valentianae
eng	Valenciennes	Proper noun	tr	town	nld	Valencijn
eng	Valens	Proper noun	tr	a Roman cognomen	deu	Valens
eng	Valens	Proper noun	tr	a Roman cognomen	ell	Βάλης	sc=Grek
eng	Valens	Proper noun	tr	a Roman cognomen	ell	Ουάλης	sc=Grek
eng	Valens	Proper noun	tr	a Roman cognomen	fra	Valens
eng	Valens	Proper noun	tr	a Roman cognomen	grc	Οὐάλης	sc=polytonic
eng	Valens	Proper noun	tr	a Roman cognomen	hye	Վաղես	sc=Armn
eng	Valens	Proper noun	tr	a Roman cognomen	ita	Valente
eng	Valens	Proper noun	tr	a Roman cognomen	lat	Valens
eng	Valens	Proper noun	tr	a Roman cognomen	rus	Вале́нт
eng	Valentina	Proper noun	tr	female given name	bul	Валенти́на	f
eng	Valentina	Proper noun	tr	female given name	deu	Valentina	f
eng	Valentina	Proper noun	tr	female given name	ell	Βαλεντίνα	f
eng	Valentina	Proper noun	tr	female given name	epo	Valentena
eng	Valentina	Proper noun	tr	female given name	fra	Valentine	f
eng	Valentina	Proper noun	tr	female given name	glg	Valentina	f
eng	Valentina	Proper noun	tr	female given name	ita	Valentina	f
eng	Valentina	Proper noun	tr	female given name	lav	Valentīna	f
eng	Valentina	Proper noun	tr	female given name	rus	Валенти́на	f
eng	Valentina	Proper noun	tr	female given name	slk	Valentína	f
eng	Valentina	Proper noun	tr	female given name	spa	Valentina	f
eng	Valentine	Noun	tr	male given name	bul	Валенти́н	m
eng	Valentine	Noun	tr	male given name	cat	Valentí	m
eng	Valentine	Noun	tr	male given name	ces	Valentýn	m
eng	Valentine	Noun	tr	male given name	dan	Valentin	c
eng	Valentine	Noun	tr	male given name	deu	Valentin	m
eng	Valentine	Noun	tr	male given name	ell	Βαλεντίνος	m
eng	Valentine	Noun	tr	male given name	epo	Valenteno
eng	Valentine	Noun	tr	male given name	est	Valentin
eng	Valentine	Noun	tr	male given name	fin	Valentinus
eng	Valentine	Noun	tr	male given name	fra	Valentin	m
eng	Valentine	Noun	tr	male given name	gle	Vailintín	m
eng	Valentine	Noun	tr	male given name	hun	Bálint
eng	Valentine	Noun	tr	male given name	hun	Valentin
eng	Valentine	Noun	tr	male given name	ita	Valentino	m
eng	Valentine	Noun	tr	male given name	lat	Valentinus	m
eng	Valentine	Noun	tr	male given name	lav	Valentīns	m
eng	Valentine	Noun	tr	male given name	nld	Valentijn	m
eng	Valentine	Noun	tr	male given name	nld	Valentinus	m
eng	Valentine	Noun	tr	male given name	pol	Walenty	m
eng	Valentine	Noun	tr	male given name	por	Valentim	m
eng	Valentine	Noun	tr	male given name	por	Valentino	m
eng	Valentine	Noun	tr	male given name	ron	Valentin
eng	Valentine	Noun	tr	male given name	rus	Валенти́н	m
eng	Valentine	Noun	tr	male given name	spa	Valentín	m
eng	Valentine	Noun	tr	male given name	swe	Valentin	c
eng	Valentine	Noun	tr	male given name	vie	Valentinô
eng	Valentinian	Proper noun	tr	a Roman cognomen	deu	Valentinian
eng	Valentinian	Proper noun	tr	a Roman cognomen	ell	Βαλεντινιανός	sc=Grek
eng	Valentinian	Proper noun	tr	a Roman cognomen	ell	Ουαλεντινιανός	sc=Grek
eng	Valentinian	Proper noun	tr	a Roman cognomen	fra	Valentinien
eng	Valentinian	Proper noun	tr	a Roman cognomen	grc	Οὐάλεντινιανός	sc=polytonic
eng	Valentinian	Proper noun	tr	a Roman cognomen	hye	Վալենտինիանոս	sc=Armn
eng	Valentinian	Proper noun	tr	a Roman cognomen	lat	Valentinianus
eng	Valentinian	Proper noun	tr	a Roman cognomen	rus	Валентиниа́н
eng	Valentinus	Proper noun	tr	gnostic theologian	nor	Valentinus
eng	Valentinus	Proper noun	tr	gnostic theologian	pol	Walentyn	m
eng	Vale of Tempe	Proper noun	tr	ancient name of a gorge in Thessaly	cmn	坦佩谷	tr=Tǎnpèigǔ	sc=Hani
eng	Vale of Tempe	Proper noun	tr	ancient name of a gorge in Thessaly	fin	Tempen laakso
eng	Vale of Tempe	Proper noun	tr	ancient name of a gorge in Thessaly	fra	vallée de Tempé	f
eng	Valerian	Proper noun	tr	a Roman cognomen	deu	Valerian
eng	Valerian	Proper noun	tr	a Roman cognomen	ell	Βαλεριάνος	sc=Grek
eng	Valerian	Proper noun	tr	a Roman cognomen	fas	والریان	tr=vâleriyân
eng	Valerian	Proper noun	tr	a Roman cognomen	fas	والریانوس	tr=vâleriyânus
eng	Valerian	Proper noun	tr	a Roman cognomen	fra	Valérien
eng	Valerian	Proper noun	tr	a Roman cognomen	grc	Βαλεριανός	m
eng	Valerian	Proper noun	tr	a Roman cognomen	hye	Վալերիանոս	sc=Armn
eng	Valerian	Proper noun	tr	a Roman cognomen	ita	Valeriano
eng	Valerian	Proper noun	tr	a Roman cognomen	lat	Valerianus
eng	Valerian	Proper noun	tr	a Roman cognomen	rus	Валериа́н
eng	Valerian	Proper noun	tr	given name	fas	والریان	tr=vâleriyân
eng	Valerian	Proper noun	tr	given name	hye	Վալերիան	sc=Armn
eng	Valerian	Proper noun	tr	given name	rus	Валериа́н
eng	Valerie	Proper noun	tr	female given name	ara	فَالِيرِي
eng	Valerie	Proper noun	tr	female given name	ces	Valérie	f
eng	Valerie	Proper noun	tr	female given name	cmn	瓦莱丽	tr=Wǎláilì
eng	Valerie	Proper noun	tr	female given name	deu	Valerie
eng	Valerie	Proper noun	tr	female given name	fra	Valérie
eng	Valerie	Proper noun	tr	female given name	hin	वैलेरी
eng	Valerie	Proper noun	tr	female given name	hye	Վալերի
eng	Valerie	Proper noun	tr	female given name	ita	Valeria
eng	Valerie	Proper noun	tr	female given name	jpn	ヴァレリー	tr=Varerī
eng	Valerie	Proper noun	tr	female given name	jpn	バレリー	tr=Barerī
eng	Valerie	Proper noun	tr	female given name	kan	ವ್ಯಾಲರೀ
eng	Valerie	Proper noun	tr	female given name	kat	ვალერი
eng	Valerie	Proper noun	tr	female given name	kor	^발레리
eng	Valerie	Proper noun	tr	female given name	lav	Valerija	f
eng	Valerie	Proper noun	tr	female given name	por	Valéria
eng	Valerie	Proper noun	tr	female given name	rus	Валери
eng	Valerie	Proper noun	tr	female given name	spa	Valeria
eng	Valerie	Proper noun	tr	female given name	tam	வேலரி
eng	Valerie	Proper noun	tr	female given name	tha	วาเลอรี	tr=Wālexrī
eng	Valerius	Proper noun	tr	male given name	fra	Valéry
eng	Valerius	Proper noun	tr	male given name	ita	Valerio
eng	Valerius	Proper noun	tr	male given name	lat	Valerius
eng	Valerius	Proper noun	tr	male given name	rus	Вале́рий	m
eng	Valetudo	Proper noun	tr	in Roman mythology	fra	Valétudo	f
eng	Valetudo	Proper noun	tr	satellite of Jupiter	fra	Valétudo	f
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	ara	فَالْهَالَا	f
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	ara	فَالْهُول	m
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	bel	Вальга́ла	f
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	bel	Вальха́ла	f
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	bul	Валха́ла	f
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	cmn	瓦尔哈拉	tr=Wǎ'ěrhālā
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	cmn	瓦爾哈拉
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	dan	Valhal	c
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	dan	Valhalla	c
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	dan	Valhall	c
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	deu	Walhalla	n	f
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	deu	Walhall	n
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	ell	Βαλχάλλα	f
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	epo	Valhalo
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	est	Valhalla
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	fao	Valhøll	m
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	fas	والهالا	tr=vâlhâlâ
eng	Valhalla	Proper noun	tr	in Norse mythology, the home of warriors slain gloriously in battle	fin	Valhalla
